Provider Number	Name	Geographic Labor Market Area	Pre Reclass Labor Market Area  	Payment Labor Market Area (for purposes of Capital and DSH)	SSA COUNTY CODE	REGION	URGEO	URSPA	RECLASS	POST RECLASS Labor Market Area	FY 2011 Wage Index	 FY 2011 Puerto Rico Specific wage index	LUGAR	Section 401 hospital	Section 505 eligible	Section 505 wage adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	BEDS	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPG	DSHCPG	Operating CCR	Capital CCR	Provider Type	FY11 HSP Rate	BILLS	TACMIV27	CMIV27	CASETA27	IME_TACMIV27	IME_CASETA27	TACMIV28	CMIV28	CASETA28	IME_TACMIV28	IME_CASETA28	FY 2011 GAF	FY 2011 Puerto Rico Specific GAF	Cost of Living Adjustment-Capital	OUT11F	COUT11F	MCR_PCT
330211	CLAXTON-HEPBURN MEDICAL CENTER	33	33	33	33630	2	RURAL	RURAL	N	33	0.8282	0				.	1	0	0	87	42	0	0	0.27265	0.11709	0	0.693	0.049	16	5785.93	1517	1.22782	1.23438	1489.25	.	.	1.18692	1.19158	1494.87	.	.	0.8789	0	1	0.0163	0.0156	0.66717
330213	LEWIS COUNTY GENERAL HOSPITAL	33	33	33	33340	2	RURAL	RURAL	W	46540	0.8694	0				.	1	0	0	54	17	0	0	0.22884	0.08094	0	0.733	0.041	16	5921.75	718	1.04634	1.05415	702.03	.	.	1.05563	1.06283	703.26	.	.	0.9086	0	1	0.0091	0.0045	0.5153
330214	NYU HOSPITALS CENTER	35644	35644	35644	33420	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.507	0.6524	629	489	0.24393	0.20214	0.2002	0.05763	0.04137	0.364	0.028	0	.	10250	1.92954	1.9581	10056.2	2.05574	1690.4	1.95217	1.97643	10075.73	2.07106	1692.8	1.2045	0	1	0.2707	0.2636	0.40719
330215	ROME MEMORIAL HOSPITAL	46540	46540	33	33510	2	OURBAN	RURAL	S	33	0.8282	0		SEC401		.	1	0	0	91	54	0	0	0.23095	0.08268	0	0.411	0.027	14	5464.5	1798	1.35181	1.3631	1772.82	.	.	1.35916	1.36901	1776.08	.	.	0.8789	0	1	0.0212	0.0148	0.61491
330218	OSWEGO HOSPITAL	45060	45060	45060	33560	2	OURBAN	OURBAN	N	45060	0.9952	0				.	1	0	0	132	53	0	0	0.23899	0.08932	0.04959	0.532	0.048	16	6124.85	2022	1.09519	1.1013	1991.1	.	.	1.10386	1.10935	1993.54	.	.	0.9967	0	1	0.0171	0.0229	0.58278
330219	ERIE COUNTY MEDICAL CENTER	15380	15380	15380	33240	2	LURBAN	LURBAN	N	15380	0.958	0				.	1	0.4409	0.5622	295	231	0.21524	0.17193	0.49482	0.30038	0.10539	0.429	0.021	0	.	3024	1.7728	1.7871	2984.23	1.81664	1678.74	1.76246	1.77363	2991.69	1.81023	1681.37	0.9710	0	1	0.0506	0.018	0.25964
330221	WYCKOFF HEIGHTS MEDICAL CENTER	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.4936	0.5003	324	286	0.23818	0.15164	0.71848	0.4849	0.15661	0.4	0.038	0	.	3710	1.59459	1.60378	3677.69	1.49075	1706.81	1.58956	1.59701	3681.73	1.48474	1708.44	1.2045	0	1	0.0348	0.071	0.32262
330222	SARATOGA HOSPITAL	10580	10580	10580	33640	2	OURBAN	OURBAN	N	10580	0.868	0			YES	0.0016	1	0	0	155	119	0	0	0.1492	0	0.03067	0.357	0.027	0	.	3159	1.41309	1.41593	3134.37	.	.	1.40172	1.40478	3136.8	.	.	0.9076	0	1	0.0793	0.0714	0.53281
330223	MASSENA MEMORIAL HOSPITAL	33	33	33	33630	2	RURAL	RURAL	N	33	0.8282	0				.	1	0	0	50	34	0	0	0.2465	0.09551	0	0.548	0.038	16	6140.04	1249	0.98469	0.98854	1227.1	.	.	1.00173	1.00531	1228.74	.	.	0.8789	0	1	0.0167	0.0145	0.60509
330224	BENEDICTINE HOSPITAL	28740	28740	28740	33740	2	OURBAN	OURBAN	W	39100	1.1037	0				.	1	0.0386	0.0568	122	83	0.02087	0.01616	0.14828	0	0.03048	0.293	0.02	7	.	2791	1.2879	1.29567	2764.44	1.30419	355.61	1.28981	1.29658	2768.18	1.30112	355.85	1.0699	0	1	0.0323	0.0214	0.59298
330225	LONG BEACH MEDICAL CENTER	35004	35004	35004	33400	2	LURBAN	LURBAN	W	35644	1.2845	0				.	1	0.2537	0.4255	105	63	0.12946	0.12758	0.18551	0.04808	0.03828	0.252	0.022	0	.	2020	1.23952	1.24169	1998.91	1.11574	198.43	1.24603	1.2482	2000.74	1.13191	198.9	1.1870	0	1	0.009	0.0113	0.72647
330226	THE UNITY HOSPITAL OF ROCHESTER	40380	40380	40380	33370	2	LURBAN	LURBAN	N	40380	0.8665	0				.	1	0.168	0.1859	251	227	0.08763	0.05386	0.25424	0.1019	0.05283	0.512	0.038	0	.	3461	1.53463	1.54338	3382.89	1.54651	5000.31	1.54282	1.55031	3392.83	1.55521	5013.99	0.9065	0	1	0.0504	0.0477	0.31097
330229	BROOKS MEMORIAL HOSPITAL	33	33	33	33060	2	RURAL	RURAL	W	21500	0.8282	0				.	1	0	0	65	33	0	0	0.28191	0.12	0	0.64	0.041	0	.	685	1.25396	1.2609	677.36	.	.	1.26167	1.26738	677.93	.	.	0.8789	0	1	0.016	0.0117	0.41659
330231	QUEENS HOSPITAL CENTER	35644	35644	35644	33590	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.4146	0.4866	180	171	0.2036	0.14719	0.89673	0.63195	0.19912	0.554	0.043	0	.	1571	1.10784	1.11526	1538.45	0.9882	1188.83	1.11926	1.1259	1541.75	1.00107	1189.9	1.2045	0	1	0.0325	0.0432	0.12803
330232	SETON HEALTH	10580	10580	10580	33600	2	OURBAN	OURBAN	N	10580	0.8664	0				.	1	0	0	175	111	0	0	0.29199	0.13304	0.06091	0.322	0.018	0	.	2650	1.33358	1.34578	2623.57	.	.	1.33955	1.35001	2627.99	.	.	0.9065	0	1	0.0319	0.017	0.45701
330233	BROOKDALE HOSPITAL	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.5163	0.7306	440	311	0.24791	0.22897	0.67855	0.45195	0.14729	0.501	0.026	0	.	2601	1.69165	1.69302	2576.17	1.53589	2683.1	1.65491	1.65627	2580.97	1.49657	2687.06	1.2045	0	1	0.0958	0.0462	0.24103
330234	WESTCHESTER MEDICAL CENTER	35644	35644	35644	33800	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.4982	0.6079	516	426	0.24016	0.18714	0.35443	0.18455	0.07441	0.302	0.027	0	.	4773	2.328	2.35659	4728.55	2.36056	886.71	2.34061	2.36556	4734.03	2.38604	887.88	1.2045	0	1	0.2841	0.3824	0.26669
330235	AUBURN MEMORIAL HOSPITAL	33	33	33	33050	2	RURAL	RURAL	S	33	0.8282	0	LUGAR	SEC401		.	1	0	0	177	60	0	0	0.23407	0.08526	0	0.444	0.022	14	6174.15	2612	1.17913	1.18668	2572.5	.	.	1.15569	1.16187	2578.62	.	.	0.8789	0	1	0.0186	0.007	0.69937
330236	NEW YORK METHODIST HOSPITAL	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.4181	0.5019	516	430	0.20516	0.15216	0.46525	0.27598	0.09879	0.38	0.025	0	.	8343	1.52387	1.53619	8245.59	1.50118	3429.15	1.52342	1.53444	8257.63	1.50276	3431.58	1.2045	0	1	0.0293	0.0234	0.37927
330238	NICHOLAS H. NOYES MEMORIAL HOSPITAL	40380	40380	40380	33350	2	LURBAN	LURBAN	N	40380	0.8665	0				.	1	0	0	72	32	0	0	0.25571	0.10311	0	0.448	0.04	0	.	1009	1.11945	1.12264	994.99	.	.	1.13032	1.13249	996.6	.	.	0.9065	0	1	0.019	0.0272	0.49134
330239	WOMAN S CHRISTIAN ASSOCIATION	33	33	33	33060	2	RURAL	RURAL	W	21500	0.8282	0				.	1	0	0	197	94	0	0	0.31388	0.12	0	0.413	0.021	0	.	2468	1.26055	1.26661	2436.83	.	.	1.27475	1.28055	2439.68	.	.	0.8789	0	1	0.0143	0.0049	0.46354
330240	HARLEM HOSPITAL CENTER	35644	35644	35644	33420	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.8385	1.3376	221	150	0.37759	0.45859	0.88166	0.61952	0.19547	0.663	0.034	0	.	1072	1.27084	1.27194	1059.26	1.12239	1197.19	1.27963	1.28073	1060.29	1.12812	1198.67	1.2045	0	1	0.1377	0.0682	0.15689
330241	UPSTATE MEDICAL UNIVERSITY	45060	45060	45060	33520	2	OURBAN	OURBAN	N	45060	0.9952	0				.	1	0.6833	0.9944	321	254	0.31698	0.32395	0.35297	0.18335	0.07409	0.479	0.029	0	.	4382	1.87409	1.88114	4313.02	1.83641	789.95	1.88411	1.88973	4321.06	1.8422	791.75	0.9967	0	1	0.178	0.0985	0.34649
330245	ST. ELIZABETH MEDICAL CENTER	46540	46540	46540	33510	2	OURBAN	OURBAN	N	46540	0.8694	0				.	1	0.1216	0.1483	177	145	0.06422	0.04274	0.1805	0.04483	0.03723	0.416	0.024	0	.	5172	1.68701	1.69795	5113.34	1.83517	1390.75	1.7036	1.71228	5120.87	1.85278	1393.06	0.9086	0	1	0.0252	0.0118	0.59504
330246	ST CHARLES HOSPITAL	35004	35004	35004	33700	2	LURBAN	LURBAN	N	35004	1.2529	0				.	1	0.0154	0.0216	171	139	0.00838	0.00611	0.28207	0.12486	0.05878	0.27	0.018	0	.	2208	1.40629	1.41028	2190.97	1.48014	344.88	1.40242	1.40508	2194.3	1.44962	345.53	1.1670	0	1	0.0511	0.0382	0.31373
330249	COMMUNITY MEMORIAL HOSPITAL  INC.	45060	45060	45060	33360	2	OURBAN	OURBAN	N	45060	0.9952	0				.	1	0	0	40	22	0	0	0.13154	0	0	0.544	0.028	0	.	908	1.39825	1.40517	897.09	.	.	1.42518	1.43164	897.79	.	.	0.9967	0	1	0.0153	0.0031	0.53978
330250	CHAMPLAIN VALLEY PHYSICIANS HOSPITAL	33	33	33	33090	2	RURAL	RURAL	W	15540	1.002	0				.	1	0	0	287	165	0	0	0.24642	0.09545	0	0.389	0.034	17	7835.45	5055	1.41338	1.4178	5022	.	.	1.41636	1.42059	5026.19	.	.	1.0014	0	1	0.0587	0.0733	0.65547
330259	MERCY MEDICAL CENTER	35004	35004	35004	33400	2	LURBAN	LURBAN	W	35644	1.2845	0				.	1	0.0043	0.0084	306	158	0.00235	0.00237	0.22459	0.07744	0.04653	0.295	0.028	0	.	3510	1.41699	1.42356	3459.29	1.36477	726.11	1.42085	1.42755	3464.63	1.37081	727.27	1.1870	0	1	0.0452	0.0676	0.52157
330261	PHELPS MEMORIAL HOSPITAL	35644	35644	35644	33800	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	154	127	0	0	0.44691	0.26085	0.09472	0.282	0.028	0	.	3220	1.28883	1.29429	3181.1	.	.	1.30688	1.31209	3185.44	.	.	1.2045	0	1	0.0327	0.0548	0.47557
330263	CARTHAGE AREA HOSPITAL  INC.	33	33	33	33330	2	RURAL	RURAL	N	33	0.8282	0				.	1	0	0	38	16	0	0	0.22814	0.08037	0	0.499	0.03	16	5870.43	529	0.92436	0.9322	521.05	.	.	0.93533	0.94294	521.65	.	.	0.8789	0	1	0.0416	0.0267	0.67595
330264	ST. LUKE S CORNWALL HOSPITAL	39100	39100	39100	33540	2	OURBAN	OURBAN	N	39100	1.1875	0			YES	0.0491	1	0	0	231	156	0	0	0.25168	0.09979	0.05229	0.221	0.018	0	.	5285	1.39265	1.40145	5218.6	.	.	1.39184	1.40025	5225.97	.	.	1.1249	0	1	0.0138	0.0152	0.5641
330265	CLIFTON SPRINGS HOSPITAL & CLINIC	40380	40380	40380	33530	2	LURBAN	LURBAN	N	40380	0.8665	0				.	1	0	0	87	50	0	0	0.33728	0.12	0	0.543	0.041	0	.	902	1.27484	1.28418	882.45	.	.	1.29203	1.29919	885.43	.	.	0.9065	0	1	0.0001	0.0002	0.3883
330267	HUDSON VALLEY HOSPITAL CENTER	35644	35644	35644	33800	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	120	85	0	0	0.15893	0.0308	0.03271	0.268	0.014	0	.	3260	1.51273	1.52098	3204.38	.	.	1.50906	1.5159	3212.57	.	.	1.2045	0	1	0.0588	0.0252	0.56064
330268	BASSETT HOSPITAL OF SCHOHARIE CO	10580	10580	33	33660	2	OURBAN	RURAL	S	33	0.8282	0		SEC401		.	1	0	0	40	10	0	0	0.11737	0	0	0.734	0.043	14	6596.28	393	0.91006	0.92027	382.99	.	.	0.91647	0.92611	384.02	.	.	0.8789	0	1	0.0001	0	0.70296
330270	HOSPITAL FOR SPECIAL SURGERY	35644	35644	35644	33420	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.3878	0.487	162	139	0.19162	0.14732	0.06383	0	0.01301	0.303	0.04	0	.	5205	2.21513	2.21861	5174.78	2.16873	248.62	2.27926	2.28283	5176.37	2.22545	248.75	1.2045	0	1	0.0205	0.0526	0.47102
330273	PUTNAM HOSPITAL CENTER	35644	35644	35644	33580	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	144	93	0	0	0.06822	0	0.01391	0.313	0.016	0	.	3347	1.42056	1.42645	3291.14	.	.	1.40869	1.41266	3300.19	.	.	1.2045	0	1	0.04	0.0137	0.54798
330276	NATHAN LITTAUER HOSPITAL & NUR HOME	33	33	33	33280	2	RURAL	RURAL	N	33	0.8325	0			YES	0.0043	1	0	0	76	43	0	0	0.30904	0.14711	0	0.503	0.03	14	6269.24	1378	1.09826	1.09931	1361.32	.	.	1.1034	1.10424	1362.97	.	.	0.8820	0	1	0.0476	0.0328	0.57038
330277	CORNING HOSPITAL	33	33	33	33690	2	RURAL	RURAL	W	27060	0.9141	0				.	1	0	0	82	38	0	0	0.20887	0.06447	0	0.585	0.02	14	5428.04	1883	1.33479	1.3476	1814.22	.	.	1.33598	1.34649	1820.83	.	.	0.9403	0	1	0.0084	0.0001	0.59952
330279	MERCY HOSPITAL OF BUFFALO	15380	15380	15380	33240	2	LURBAN	LURBAN	N	15380	0.958	0				.	1	0.0695	0.0976	327	228	0.03724	0.02793	0.13762	0	0.02826	0.426	0.024	0	.	3891	1.67427	1.68884	3832.35	1.68123	5355.98	1.67094	1.68211	3841.69	1.67864	5366.38	0.9710	0	1	0.0621	0.0285	0.30634
330285	STRONG MEMORIAL HOSPITAL	40380	40380	40380	33370	2	LURBAN	LURBAN	N	40380	0.8665	0				.	1	0.7822	0.8261	626	593	0.35597	0.26254	0.34763	0.17894	0.07293	0.489	0.029	0	.	6649	1.92418	1.93208	6520.54	1.94471	5508.49	1.94849	1.95582	6530.76	1.97178	5517.21	0.9065	0	1	0.1273	0.0822	0.23231
330286	GOOD SAMARITAN HOSPITAL MEDICAL CTR	35004	35004	35004	33700	2	LURBAN	LURBAN	N	35004	1.2529	0				.	1	0.0988	0.1091	437	396	0.05251	0.03127	0.16289	0.03338	0.03354	0.218	0.011	0	.	8625	1.36011	1.3649	8551.01	1.3516	2530.85	1.35286	1.35715	8561.23	1.34859	2532.47	1.1670	0	1	0.0355	0.0117	0.41634
330290	SAINT VINCENT CATHOLIC MEDICAL CENTE	35644	35644	35644	33420	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.71	0.9855	395	309	0.32763	0.32063	0.43649	0.25225	0.09241	0.237	0.015	0	.	5171	1.6463	1.65551	5131.35	1.6973	1668.86	1.65223	1.66121	5134.88	1.70854	1669.79	1.2045	0	1	0.0433	0.0279	0.33475
330304	WHITE PLAINS HOSPITAL CENTER	35644	35644	35644	33800	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	292	210	0	0	0.11583	0	0.02373	0.428	0.033	0	.	5273	1.30564	1.30836	5237.03	.	.	1.31075	1.31302	5241.15	.	.	1.2045	0	1	0.067	0.0627	0.51355
330306	LUTHERAN MEDICAL CENTER	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.6681	0.751	338	317	0.31086	0.23606	0.53572	0.33412	0.11459	0.466	0.023	0	.	5470	1.58562	1.59221	5403.6	1.43451	2024.95	1.58754	1.59369	5410.07	1.44268	2027.08	1.2045	0	1	0.0126	0.0041	0.37482
330307	CAYUGA MEDICAL CENTER AT ITHACA	27060	27060	27060	33730	2	OURBAN	OURBAN	N	27060	0.9728	0				.	1	0	0	141	65	0	0	0.21533	0.0698	0.04457	0.712	0.057	0	.	2225	1.31858	1.32125	2190.51	.	.	1.32852	1.3311	2193.96	.	.	0.9813	0	1	0.0381	0.0405	0.53669
330316	NEW YORK WESTCHESTER SQUARE M C	35644	35644	35644	33020	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	205	136	0	0	0.3077	0.146	0.06429	0.377	0.012	0	.	2883	1.38811	1.39338	2856.7	.	.	1.39098	1.39477	2859.64	.	.	1.2045	0	1	0.0113	0.0012	0.50298
330331	PLAINVIEW HOSPITAL	35004	35004	35004	33400	2	LURBAN	LURBAN	W	35644	1.2845	0				.	1	0.1243	0.1343	203	199	0.0656	0.03863	0.08293	0	0.01694	0.304	0.02	0	.	5855	1.36063	1.36421	5792.93	1.35871	1998.33	1.34102	1.34395	5801.87	1.3257	2002.24	1.1870	0	1	0.032	0.0212	0.56123
330332	NEW ISLAND HOSPITAL	35004	35004	35004	33400	2	LURBAN	LURBAN	W	35644	1.2845	0				.	1	0.0043	0.0068	235	112	0.00235	0.00192	0.04669	0	0.0095	0.307	0.019	0	.	3838	1.31015	1.31874	3779.05	1.29349	968.96	1.28727	1.29403	3789.78	1.27009	973.31	1.1870	0	1	0.0102	0.0045	0.59745
330340	SOUTHAMPTON HOSPITAL	35004	35004	35004	33700	2	LURBAN	LURBAN	N	35004	1.2529	0				.	1	0.15	0.3081	120	58	0.07862	0.09084	0.14637	0	0.03008	0.392	0.047	0	.	2631	1.19806	1.20644	2580.9	1.21472	66.23	1.19365	1.20037	2587.13	1.20734	66.29	1.1670	0	1	0.0332	0.0758	0.53264
330350	UNIVERSITY HOSPITAL OF BROOKLYN	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.5668	0.61943	306	280	0.26925	0.19101	0.64041	0.42049	0.13847	0.498	0.031	0	.	3281	1.49995	1.50917	3256.72	1.41552	2591.92	1.52011	1.52838	3259.3	1.43142	2592.29	1.2045	0	1	0.0852	0.066	0.23943
330353	FOREST HILLS HOSPITAL	35644	35644	35644	33590	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.1719	0.2084	227	187	0.08958	0.06057	0.36404	0.19248	0.0765	0.319	0.027	0	.	4212	1.42631	1.43724	4160.89	1.38859	2718.3	1.40535	1.41451	4170.38	1.35843	2724.39	1.2045	0	1	0.0104	0.0151	0.36176
330357	CARITAS HEALTH CARE INC	35644	35644	35644	33590	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.3089	0.5133	362	304	0.1555	0.15587	0.46521	0.27595	0.09879	0.207	0.023	0	.	2060	1.51162	1.53065	2026.79	1.38317	873.2	1.48399	1.5015	2032.99	1.34761	875.71	1.2045	0	1	0.0086	0.0174	0.37023
330372	FRANKLIN HOSPITAL	35004	35004	35004	33400	2	LURBAN	LURBAN	W	35644	1.2845	0				.	1	0.0153	0.0289	264	163	0.00833	0.00819	0.19832	0.05641	0.04098	0.279	0.015	0	.	3996	1.33697	1.34486	3953.31	1.2679	1797.27	1.33623	1.34311	3958.38	1.27031	1799.6	1.1870	0	1	0.0296	0.0147	0.49024
330385	NORTH CENTRAL BRONX HOSPITAL	35644	35644	35644	33020	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.2744	0.4251	143	78	0.1393	0.12746	1.07584	0.77972	0.24341	0.537	0.032	0	.	693	1.14041	1.14772	680.48	1.00097	488.5	1.13111	1.1378	681.92	1.00484	489.08	1.2045	0	1	0.0745	0.0586	0.14137
330386	CATSKILL REGIONAL MED CTR - HARRIS	33	33	39100	33710	2	RURAL	OURBAN	L	35084	1.1292	0	LUGAR			.	1	0	0	135	64	0	0	0.2938	0.13453	0.0613	0.373	0.033	17	6660.14	1884	1.28747	1.30163	1835.44	.	.	1.28043	1.29366	1841.25	.	.	1.0868	0	1	0.0095	0.0127	0.53862
330390	NORTH GENERAL HOSPITAL	35644	35644	35644	33420	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.3548	0.498	114	93	0.17666	0.15089	0.7753	0.53177	0.16999	0.48	0.056	0	.	1225	1.4909	1.49914	1206.11	1.2756	779.06	1.48706	1.49449	1208.82	1.26758	779.96	1.2045	0	1	0.0299	0.0994	0.27355
330393	STONY BROOK UNIVERSITY HOSPITAL	35004	35004	35004	33700	2	LURBAN	LURBAN	N	35004	1.2529	0				.	1	0.7177	0.818	483	424	0.33069	0.25966	0.29773	0.13778	0.06214	0.361	0.032	0	.	8179	1.78525	1.79917	8050.51	1.91448	1607.56	1.78156	1.79326	8067.71	1.91695	1610.06	1.1670	0	1	0.1358	0.1803	0.30231
330394	UNITED HEALTH SERVICES HOSPITALS	13780	13780	13780	33030	2	OURBAN	OURBAN	N	13780	0.8888	0				.	1	0.1741	0.2783	331	246	0.09067	0.0817	0.28728	0.12916	0.0599	0.44	0.024	0	.	6384	1.62836	1.6328	6290.89	1.74642	1213.36	1.62635	1.62924	6306.44	1.74962	1215.72	0.9224	0	1	0.033	0.0143	0.4887
330395	EPICOPAL HEALTH SERVICES INC	35644	35644	35644	33590	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.6184	0.7802	209	170	0.29064	0.24629	0.65234	0.43033	0.14122	0.33	0.015	0	.	2920	1.34626	1.3519	2896.76	1.36285	588.73	1.34528	1.35061	2898.7	1.36149	589.23	1.2045	0	1	0.0264	0.0108	0.45897
330396	WOODHULL HOSPITAL CENTER	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.4185	0.6259	243	191	0.20534	0.19319	0.98816	0.70738	0.22153	0.588	0.034	0	.	1483	1.51622	1.52749	1441.66	1.35926	1219.34	1.52278	1.53275	1445.15	1.36062	1221.37	1.2045	0	1	0.0556	0.0392	0.14342
330397	INTERFAITH  MEDICAL  CENTER	35644	35644	35644	33331	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.5929	0.6469	157	150	0.28012	0.20028	0.8365	0.58226	0.18458	0.263	0.028	0	.	1401	1.47475	1.47886	1394.3	1.25058	963.09	1.46939	1.47336	1394.91	1.24632	963.37	1.2045	0	1	0.0246	0.0498	0.23645
330399	ST. BARNABAS HOSPITAL	35644	35644	35644	33020	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0.6458	0.9602	397	267	0.30183	0.31123	1.03369	0.74494	0.23284	0.194	0.022	0	.	2378	1.24854	1.26223	2343.69	1.1124	2176.67	1.2478	1.2612	2346.33	1.10854	2179.34	1.2045	0	1	0.0135	0.0323	0.2111
330401	ST. CATHERINE OF SIENA MEDICAL CENTE	35004	35004	35004	33700	2	LURBAN	LURBAN	N	35004	1.2529	0				.	1	0	0	266	191	0	0	0.10213	0	0.0209	0.231	0.015	0	.	5703	1.37555	1.38172	5664.22	.	.	1.37505	1.38055	5668.05	.	.	1.1670	0	1	0.0249	0.016	0.55093
330403	MONROE COMMUNITY HOSPITAL	40380	40380	40380	33370	2	LURBAN	LURBAN	N	40380	0.8665	0				.	1	0	0	5	0	0	0	0.22727	0.07965	0	0.347	0.026	0	.	4	0.88115	0.88115	4	.	.	0.89443	0.89443	4	.	.	0.9065	0	1	0	0	0.59649
330404	BURKE REHABILITATION HOSPITAL	35644	35644	35644	33800	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	30	19	0	0	0.03566	0	0	0.512	0.039	0	.	727	1.15394	1.15416	723.87	.	.	1.17478	1.17505	723.91	.	.	1.2045	0	1	0	0	0.74468
330405	HELEN HAYES HOSPITAL	35644	35644	35644	33620	2	LURBAN	LURBAN	N	35644	1.3122	0				.	1	0	0	18	11	0	0	0.01245	0	0	0.572	0.038	0	.	494	1.12959	1.13034	485.19	.	.	1.14604	1.14694	485.3	.	.	1.2045	0	1	0	0	0.82359
330406	SUNNYVIEW HOSPITAL	10580	10580	10580	33650	2	OURBAN	OURBAN	N	10580	0.8664	0				.	1	0	0	17	8	0	0	0.08181	0	0	0.433	0.038	0	.	333	1.16361	1.16493	317.8	.	.	1.18647	1.18817	318.15	.	.	0.9065	0	1	0.0056	0.0072	0.62136
340001	CMC-NORTHEAST  INC	16740	16740	16740	34120	3	LURBAN	LURBAN	N	16740	0.9254	0				.	1	0.0447	0.0731	447	285	0.02412	0.02084	0.24454	0.0939	0.05077	0.339	0.031	0	.	8853	1.56367	1.57235	8680.18	1.51181	261.16	1.55668	1.56331	8709.09	1.51321	261.36	0.9483	0	1	0.0137	0.0204	0.47837
340002	MISSION HOSPITAL  INC	11700	11700	11700	34100	3	OURBAN	OURBAN	N	11700	0.9011	0				.	1	0.0628	0.0902	663	503	0.03371	0.02578	0.31263	0.15007	0.06535	0.415	0.046	0	.	16532	1.82159	1.83248	16234.01	1.80863	2864.37	1.80827	1.81727	16292.76	1.79822	2870.76	0.9312	0	1	0.0356	0.0837	0.46554
340003	NORTHERN HOSP OF SURRY CO	34	34	34	34850	3	RURAL	RURAL	N	34	0.8434	0				.	1	0	0	97	43	0	0	0.24954	0.09802	0	0.403	0.029	0	.	1605	1.46903	1.47826	1558.01	.	.	1.46058	1.46749	1562.42	.	.	0.8899	0	1	0.0014	0.0013	0.51446
340004	HIGH POINT REGIONAL HOSPITAL	24660	24660	24660	34400	3	OURBAN	OURBAN	W	49180	0.893	0				.	1	0	0	338	206	0	0	0.25086	0.09911	0.05211	0.409	0.041	0	.	5509	1.58393	1.59345	5391.9	.	.	1.58485	1.5933	5405.6	.	.	0.9254	0	1	0.0529	0.0871	0.57131
340008	SCOTLAND MEMORIAL HOSPITAL	34	34	34	34820	3	RURAL	RURAL	W	26580	0.8726	0				.	1	0	0	97	68	0	0	0.42486	0.12	0	0.372	0.028	0	.	2913	1.27872	1.28937	2849.03	.	.	1.26212	1.27062	2858.24	.	.	0.9109	0	1	0.0132	0.0137	0.5197
340010	WAYNE MEMORIAL HOSPITAL	24140	24140	34	34950	3	OURBAN	RURAL	S	34	0.8434	0		SEC401		.	1	0	0	243	164	0	0	0.29914	0.13894	0	0.549	0.044	17	6129.91	5700	1.49485	1.50227	5625.15	.	.	1.47387	1.47958	5637.86	.	.	0.8899	0	1	0.0552	0.0684	0.61861
340011	BLUE RIDGE REGIONAL HOSPITAL	34	34	34	34600	3	RURAL	RURAL	N	34	0.8434	0				.	1	0	0	49	18	0	0	0.31542	0.15237	0	0.529	0.06	14	3692.18	1218	1.10851	1.11806	1174.26	.	.	1.11772	1.12713	1177.7	.	.	0.8899	0	1	0.0001	0.0009	0.61577
340013	RUTHERFORD HOSPITAL  INC.	34	34	34	34800	3	RURAL	RURAL	W	16740	0.9087	0				.	1	0	0	129	52	0	0	0.33422	0.16788	0	0.44	0.039	7	.	2541	1.2549	1.26738	2486.35	.	.	1.2372	1.24907	2493.3	.	.	0.9365	0	1	0.03	0.0412	0.55243
340014	FORSYTH MEMORIAL HOSPITAL  INC	49180	49180	49180	34330	3	OURBAN	OURBAN	N	49180	0.893	0				.	1	0.0325	0.0451	802	567	0.0176	0.01281	0.28581	0.12794	0.05958	0.436	0.042	0	.	9948	1.68362	1.69041	9852.98	1.70671	7288.03	1.68504	1.69084	9868.1	1.70417	7298.3	0.9254	0	1	0.0872	0.1281	0.34261
