Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 505 wage adjustment,Section 505 eligible,Section 401 hosptial,Post Reclass Wage Index,COLA,RESBED,SSA COUNTY CODE,HSP Rate,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area,Puerto Rico Specific Post Reclass wage index,PROVIDER TYPE,LUGAR,RECLASS,BILLS,CASETA24,TACMIV24,CMIV24,CASETA25,TACMIV25,CMIV25,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,COLACP,DSHOPG,DSHCPG,OUT08F,COUT08F,MCR_PCT
330135,BON SECOURS COMMUNITY HOSPITAL,39100,39100,39100,0.0642,YES,,1.1625,1,0,33540,. ,0,121,60,0.206,0.012,0.26906,39100,0,0,,N,1757,1731.26,1.15967,1.16297,1734.94,1.14283,1.14559,2,OURBAN,OURBAN,0,0,1.1086,0,1,0.11412,0.056,0.01895,0.00786,0.53268
330136,MARY IMOGENE BASSETT HOSPITAL,33,33,33,0,,,0.9603,1,0.3268,33570,7973.38,0.5288,160,92,0.435,0.036,0.18013,45060,0,17,,W,4087,4008.22,1.51078,1.51985,4014.95,1.51417,1.52025,2,RURAL,RURAL,0.16381,0.16094,0.9726,0,1,0.04458,0,0.02466,0.02293,0.60562
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,45060,45060,45060,0,,,0.995,1,0.1308,33520,. ,0.1618,403,327,0.467,0.027,0.19329,45060,0,0,,N,11840,11631.18,1.79959,1.8093,11674.1,1.79202,1.79822,2,OURBAN,OURBAN,0.06891,0.04672,0.9966,0,1,0.05314,0.03992,0.03698,0.0132,0.59358
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,35004,35004,35004,0,,,1.2878,1,0,33700,. ,0,301,212,0.178,0.011,0.18235,35004,0,0,,N,6301,6172.88,1.32245,1.3335,6185.19,1.34244,1.3515,2,LURBAN,LURBAN,0,0,1.1891,0,1,0.04603,0.03762,0.01655,0.00795,0.55324
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",33,33,33,0,,,0.8352,1,0,33690,. ,0,66,15,0.607,0.037,0.2425,33,0,0,,N,863,850.73,1.03439,1.03695,850.7,1.02369,1.02766,2,RURAL,RURAL,0,0,0.8840,0,1,0.09221,0,0,0,0.66203
330151,ST JAMES MERCY HOSPITAL,33,33,33,0,,,0.8352,1,0,33690,5627.01,0,139,46,0.505,0.071,0.43847,33,0,16,,N,1161,1108.24,1.11562,1.13331,1110.42,1.11556,1.12852,2,RURAL,RURAL,0,0,0.8840,0,1,0.12,0,0.00593,0.0224,0.43665
330152,LONG ISLAND COLLEGE HOSPITAL,35644,35644,35644,0,,,1.323,1,0.5694,33331,. ,0.8052,354,278,0.199,0.031,0.51617,35644,0,0,,N,4053,3991.14,1.31343,1.3168,3998.85,1.32042,1.32457,2,LURBAN,LURBAN,0.27034,0.25512,1.2113,0,1,0.31799,0.11018,0.02305,0.07873,0.30372
330153,ELLIS HOSPITAL,10580,10580,10580,0,,,0.8668,1,0.02,33650,. ,0.0296,220,149,0.225,0.017,0.10796,10580,0,0,,N,5482,5398.02,1.73186,1.74503,5415.36,1.70461,1.71451,2,OURBAN,OURBAN,0.01087,0.00839,0.9067,0,1,0,0.0221,0.04229,0.03014,0.58762
330157,SAMARITAN MEDICAL CENTER,33,33,33,0,,,0.9603,1,0.0202,33330,. ,0.0346,173,106,0.568,0.04,0.2458,45060,0,0,,W,2655,2610.11,1.36299,1.36833,2609.61,1.36576,1.37165,2,RURAL,RURAL,0.01098,0.00981,0.9726,0,1,0.09494,0,0.112,0.08172,0.58636
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,35644,35644,35644,0,,,1.323,1,0,33620,. ,0,351,175,0.154,0.014,0.26909,35644,0,0,,N,4401,4339.37,1.55726,1.56661,4353.9,1.56376,1.57283,2,LURBAN,LURBAN,0,0,1.2113,0,1,0.11415,0.056,0.03143,0.03727,0.45216
330159,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,45060,45060,45060,0,,,0.995,1,0.0376,33520,. ,0.0761,260,95,0.514,0.028,0.14808,45060,0,0,,N,3795,3697.04,1.36657,1.37433,3718.21,1.33442,1.34074,2,OURBAN,OURBAN,0.02033,0.02171,0.9966,0,1,0,0.03044,0.02485,0.00947,0.6133
330160,STATEN ISLAND UNIVERSITY HOSPITAL,35644,35644,35644,0,,,1.323,1,0.3653,33610,. ,0.4617,557,468,0.294,0.022,0.38297,35644,0,0,,N,8443,8264.5,1.53331,1.55722,8286.38,1.54288,1.5618,2,LURBAN,LURBAN,0.18144,0.13916,1.2113,0,1,0.2081,0.08064,0.02354,0.01992,0.28878
330162,NORTHERN WESTCHESTER HOSPITAL,35644,35644,35644,0,,,1.323,1,0,33800,. ,0,218,99,0.474,0.049,0.08145,35644,0,0,,N,3117,3058.52,1.29341,1.29919,3070.89,1.29692,1.30129,2,LURBAN,LURBAN,0,0,1.2113,0,1,0,0.01663,0.03919,0.05347,0.45109
330163,LOCKPORT MEMORIAL HOSPITAL,15380,15380,15380,0,,,0.9589,1,0,33500,. ,0,134,71,0.583,0.044,0.30448,15380,0,0,,N,1582,1567.88,1.13389,1.13763,1572.26,1.1068,1.10902,2,LURBAN,LURBAN,0,0,0.9717,0,1,0.14335,0.0636,0.01127,0.00931,0.43936
330164,HIGHLAND HOSPITAL,40380,40380,40380,0,,,0.8919,1,0.2433,33370,. ,0.3153,224,168,0.588,0.033,0.27987,40380,0,0,,N,3805,3682.37,1.46265,1.46483,3688.26,1.48145,1.48369,2,LURBAN,LURBAN,0.12447,0.09306,0.9246,0,1,0.12304,0.05831,0.0807,0.03868,0.3678
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",33,33,33,0,,,0.8352,1,0,33060,. ,0,32,8,0.661,0.062,0.21649,33,0,0,,N,377,364.48,1.08184,1.08668,367.8,1.0626,1.06996,2,RURAL,RURAL,0,0,0.8840,0,1,0.07075,0,0,0,0.40925
330167,WINTHROP-UNIVERSITY HOSPITAL,35004,35004,35004,0,,,1.3003,1,0.4427,33400,. ,0.5233,501,488,0.287,0.016,0.10921,35644,0,0,,W,10522,10388.09,1.69167,1.70216,10425.38,1.6927,1.69882,2,LURBAN,LURBAN,0.21603,0.15914,1.1970,0,1,0,0.02236,0.07296,0.02677,0.4481
330169,BETH ISRAEL MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.3514,33420,. ,0.5706,994,723,0.27,0.026,0.57873,35644,0,0,,N,13067,12914.28,1.38803,1.40415,12946.02,1.39295,1.40534,2,LURBAN,LURBAN,0.17511,0.17471,1.2113,0,1,0.3696,0.12434,0.04601,0.06776,0.39127
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",33,33,33,0.026,YES,,0.8612,1,0,33210,4884.83,0,108,46,0.571,0.053,0.23249,33,0,16,,N,2214,2182.88,1.11246,1.11779,2188.22,1.10223,1.10622,2,RURAL,RURAL,0,0,0.9027,0,1,0.08395,0,0.00891,0.01222,0.65401
330177,EDWARD JOHN NOBLE HOSPITAL OF GOUVERNEUR,33,33,33,0,,,0.8352,1,0,33630,4901,0,47,10,0.631,0.028,0.31149,33,0,16,,N,528,520.93,0.9628,0.96947,520.99,0.94267,0.94911,2,RURAL,RURAL,0,0,0.8840,0,1,0.12,0,0,0,0.59332
330180,SAMARITAN HOSPITAL,10580,10580,10580,0,,,0.8668,1,0,33600,. ,0,175,83,0.403,0.023,0.17418,10580,0,0,,N,2606,2576.53,1.22469,1.23211,2578.7,1.2379,1.24434,2,OURBAN,OURBAN,0,0,0.9067,0,1,0.04072,0.0359,0.02965,0.01029,0.53393
330181,GLEN COVE HOSPITAL,35004,35004,35004,0,,,1.3003,1,0.0929,33400,. ,0.1268,189,132,0.354,0.017,0.06875,35644,0,0,,W,4210,4163.17,1.27361,1.27935,4174.87,1.29413,1.29887,2,LURBAN,LURBAN,0.04945,0.03643,1.1970,0,1,0,0.01402,0.02543,0.0063,0.58201
330182,"ST FRANCIS HOSPITAL, ROSLYN",35004,35004,35004,0,,,1.3003,1,0.0158,33400,. ,0.01474,279,299,0.352,0.025,0.05331,35644,0,0,,W,10205,10111.42,2.2657,2.27793,10139.19,2.21625,2.22352,2,LURBAN,LURBAN,0.0086,0.00417,1.1970,0,1,0,0.01085,0.05542,0.03361,0.66938
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,35644,35644,35644,0,,,1.323,1,0.229,33800,. ,0.3899,253,136,0.503,0.017,0.43077,35644,0,0,,N,3619,3514.37,1.42823,1.43854,3534.98,1.43538,1.44467,2,LURBAN,LURBAN,0.11758,0.11631,1.2113,0,1,0.24754,0.09115,0.03455,0.0016,0.43744
330185,JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON,35004,35004,35004,0,,,1.2878,1,0,33700,. ,0,211,187,0.325,0.018,0.07273,35004,0,0,,N,5279,5216.19,1.28525,1.28913,5228.89,1.27608,1.27954,2,LURBAN,LURBAN,0,0,1.1891,0,1,0,0.01484,0.04203,0.0171,0.58909
330188,MOUNT ST MARY'S HOSPITAL AND HEALTH CENTER,15380,15380,15380,0,,,0.9589,1,0,33500,. ,0,175,103,0.438,0.028,0.24737,15380,0,0,,N,2571,2522.67,1.24452,1.25149,2532.67,1.23872,1.24483,2,LURBAN,LURBAN,0,0,0.9717,0,1,0.09623,0.05137,0.0109,0.00504,0.4473
330189,ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS,10580,10580,10580,0,,,0.8668,1,0.1,33000,. ,1.5,20,0,0.657,0.07,0.20617,10580,0,0,,N,9,9,1.42106,1.42106,9,1.36187,1.36187,2,OURBAN,OURBAN,0.05313,0.52699,0.9067,0,1,0.06224,0,0,0,0.1374
330191,GLENS FALLS HOSPITAL,24020,24020,24020,0,,,0.8668,1,0,33750,. ,0,363,176,0.463,0.025,0.18565,10580,0,0,,W,5642,5562.47,1.28423,1.28806,5575.29,1.29737,1.30089,2,OURBAN,OURBAN,0,0,0.9067,0,1,0.04817,0.03831,0.12566,0.05912,0.53773
330193,FLUSHING HOSPITAL MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.4247,33590,. ,0.555,274,206,0.433,0.04,0.53308,35644,0,0,,N,3366,3324.83,1.39934,1.41705,3329.19,1.43448,1.44978,2,LURBAN,LURBAN,0.20809,0.16955,1.2113,0,1,0.33194,0.11399,0.01234,0.0181,0.40529
330194,MAIMONIDES MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.6254,33331,. ,0.7421,569,491,0.362,0.03,0.5962,35644,0,0,,N,10396,10178.73,1.75426,1.77313,10228.48,1.75587,1.76929,2,LURBAN,LURBAN,0.29351,0.23296,1.2113,0,1,0.38402,0.12832,0.17252,0.18957,0.38062
330195,LONG ISLAND JEWISH MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.7948,33590,. ,0.8402,578,566,0.268,0.02,0.29624,35644,0,0,,N,9179,9076.45,1.70439,1.71369,9096.21,1.69502,1.70117,2,LURBAN,LURBAN,0.36084,0.26757,1.2113,0,1,0.13655,0.06182,0.06921,0.05813,0.31854
330196,CONEY ISLAND HOSPITAL,35644,35644,35644,0,,,1.323,1,0.4231,33331,. ,0.5873,278,197,0.471,0.036,0.80289,35644,0,0,,N,4788,4646.62,1.25558,1.26037,4645.88,1.284,1.28719,2,LURBAN,LURBAN,0.20738,0.18026,1.2113,0,1,0.55453,0.17655,0.01423,0.01472,0.41938
330197,CANTON-POTSDAM HOSPITAL,33,33,33,0,,,0.8352,1,0,33630,4879.47,0,94,52,0.654,0.06,0.48982,33,0,16,,N,1605,1564.38,1.06082,1.06779,1573.68,1.05309,1.05691,2,RURAL,RURAL,0,0,0.8840,0,1,0.12,0,0.01808,0.02365,0.33685
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,35004,35004,35004,0,,,1.3003,1,0.072,33400,. ,0.0878,350,280,0.232,0.012,0.14161,35644,0,0,,W,7621,7557.78,1.38871,1.39386,7571.59,1.40382,1.40781,2,LURBAN,LURBAN,0.03855,0.02509,1.1970,0,1,0,0.02909,0.0241,0.00652,0.61307
330199,METROPOLITAN HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0.6488,33420,. ,0.96,221,160,0.506,0.031,1.06379,35644,0,0,,N,1271,1260.88,1.20198,1.20224,1259.26,1.22137,1.22277,2,LURBAN,LURBAN,0.30305,0.31116,1.2113,0,1,0.76978,0.24038,0.12535,0.08549,0.19903
330201,KINGSBROOK JEWISH MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.2892,33331,. ,0.3458,191,155,0.369,0.019,0.51526,35644,0,0,,N,3046,2998.86,1.70447,1.74072,3005.09,1.73395,1.76331,2,LURBAN,LURBAN,0.14628,0.1025,1.2113,0,1,0.31724,0.10998,0.03263,0.01154,0.48332
330202,KINGS COUNTY HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0.6862,33331,. ,0.9614,411,307,0.37,0.036,0.92446,35644,0,0,,N,2179,2157.6,1.27509,1.28058,2157.22,1.29002,1.29372,2,LURBAN,LURBAN,0.31814,0.31168,1.2113,0,1,0.65483,0.20587,0.02656,0.03787,0.14801
330203,CROUSE HOSPITAL,45060,45060,45060,0,,,0.995,1,0.1181,33520,. ,0.2013,482,270,0.493,0.03,0.35432,45060,0,0,,N,6250,6162.88,1.45254,1.45705,6179.2,1.45325,1.45683,2,OURBAN,OURBAN,0.06243,0.05845,0.9966,0,1,0.18446,0.07439,0.06294,0.03192,0.37072
330204,BELLEVUE HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0.7656,33420,. ,1.0379,527,358,0.38,0.032,0.88616,35644,0,0,,N,2708,2676.14,1.32933,1.3518,2679.6,1.35258,1.36858,2,LURBAN,LURBAN,0.34952,0.3403,1.2113,0,1,0.62323,0.19656,0.01971,0.02559,0.17778
330205,ST ANTHONY COMMUNITY HOSPITAL,39100,39100,39100,0.0642,YES,,1.1625,1,0,33540,. ,0,73,36,0.198,0.016,0.04882,39100,0,0,,N,1163,1144,1.16796,1.17815,1147.2,1.17565,1.18639,2,OURBAN,OURBAN,0,0,1.1086,0,1,0,0,0.03184,0.02802,0.58879
330208,ST JOHN'S RIVERSIDE HOSPITAL,35644,35644,35644,0,,,1.323,1,0,33800,. ,0,379,272,0.381,0.024,0.53662,35644,0,0,,N,4525,4482.39,1.1796,1.18332,4493.48,1.19833,1.20108,2,LURBAN,LURBAN,0,0,1.2113,0,1,0.33486,0.11479,0.01226,0.00747,0.35586
330211,CLAXTON-HEPBURN MEDICAL CENTER,33,33,33,0,,,0.8352,1,0,33630,4315.15,0,87,46,0.693,0.041,0.21523,33,0,16,,N,1750,1723.46,1.16215,1.1713,1727.81,1.16112,1.16787,2,RURAL,RURAL,0,0,0.8840,0,1,0.06971,0,0.00572,0.00277,0.66521
330213,LEWIS COUNTY GENERAL HOSPITAL,33,33,33,0,,,0.8352,1,0,33340,5679.47,0,54,16,0.588,0.04,0.23068,33,0,16,,N,831,814.52,1.1254,1.13,818.35,1.08881,1.09244,2,RURAL,RURAL,0,0,0.8840,0,1,0.08246,0,0.01333,0.007,0.59572
330214,NYU HOSPITALS CENTER,35644,35644,35644,0,,,1.323,1,0.55,33420,. ,0.7577,528,466,0.309,0.033,0.18764,35644,0,0,,N,8831,8707.54,1.87653,1.90007,8737.57,1.85661,1.86739,2,LURBAN,LURBAN,0.2622,0.2384,1.2113,0,1,0.04947,0.03873,0.14707,0.21456,0.42172
330215,"ROME MEMORIAL HOSPITAL, INC",46540,46540,46540,0,,,0.8774,1,0,33510,. ,0,115,62,0.403,0.02,0.19826,46540,0,0,,N,2238,2191.63,1.30736,1.317,2194.58,1.28854,1.2964,2,OURBAN,OURBAN,0,0,0.9143,0,1,0.05637,0.04096,0.01594,0.00341,0.64832
330218,OSWEGO HOSPITAL,45060,45060,45060,0,,,0.995,1,0,33560,. ,0,132,51,0.594,0.032,0.21036,45060,0,0,,N,1903,1868.87,1.06969,1.07571,1873.68,1.06954,1.07419,2,OURBAN,OURBAN,0,0,0.9966,0,1,0.0657,0.04352,0.02595,0.01029,0.67539
330219,ERIE COUNTY MEDICAL CENTER,15380,15380,15380,0,,,0.9589,1,0.4158,33240,. ,0.6918,338,207,0.492,0.032,0.51256,15380,0,0,,N,3452,3367.94,1.6976,1.72453,3381.45,1.71721,1.73546,2,LURBAN,LURBAN,0.20414,0.21559,0.9717,0,1,0.31501,0.10937,0.06714,0.04084,0.33933
330221,WYCKOFF HEIGHTS MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.4327,33331,. ,0.4414,294,284,0.425,0.055,0.78377,35644,0,0,,N,4452,4419.18,1.35719,1.37235,4422.61,1.36863,1.38042,2,LURBAN,LURBAN,0.21162,0.13265,1.2113,0,1,0.53876,0.172,0.0065,0.02216,0.33307
330222,SARATOGA HOSPITAL,10580,10580,10580,0,,,0.8668,1,0,33640,. ,0,155,102,0.385,0.026,0.15771,10580,0,0,,N,3043,3014.27,1.29726,1.29838,3017.99,1.31043,1.31194,2,OURBAN,OURBAN,0,0,0.9067,0,1,0.03001,0.03245,0.07104,0.04559,0.55229
330223,MASSENA MEMORIAL HOSPITAL,33,33,33,0,,,0.8352,1,0,33630,5888.83,0,50,35,0.573,0.042,0.19254,33,0,16,,N,1624,1597.68,1.00292,1.00658,1599.91,0.99638,0.99947,2,RURAL,RURAL,0,0,0.8840,0,1,0.05265,0,0.00551,0.00427,0.65025
330224,BENEDICTINE HOSPITAL,28740,28740,28740,0,,,1.0763,1,0.0369,33740,. ,0.0589,136,77,0.301,0.021,0.17218,39100,0,7,,W,2915,2870,1.32357,1.33393,2878.39,1.2958,1.3046,2,OURBAN,OURBAN,0.01996,0.01676,1.0516,0,1,0.03942,0.03548,0.03974,0.02451,0.62668
330225,LONG BEACH MEDICAL CENTER,35004,35004,35004,0,,,1.3003,1,0.2379,33400,. ,0.3976,123,84,0.156,0.015,0.17676,35644,0,0,,W,2404,2373.14,1.24422,1.24602,2378.42,1.25241,1.25246,2,LURBAN,LURBAN,0.12188,0.11874,1.1970,0,1,0.04239,0.03644,0.00598,0.00811,0.68364
330226,PARK RIDGE HOSPITAL,40380,40380,40380,0,,,0.8919,1,0.1447,33370,. ,0.1747,248,220,0.526,0.046,0.26456,40380,0,0,,N,3883,3805.65,1.33882,1.345,3816.29,1.3535,1.35943,2,LURBAN,LURBAN,0.07595,0.05054,0.9246,0,1,0.11041,0.05503,0.02367,0.02579,0.34338
330229,BROOKS MEMORIAL HOSPITAL,33,33,33,0,,,0.8352,1,0,33060,. ,0,99,39,0.581,0.047,0.26303,21500,0,0,,W,881,867.7,1.20312,1.20882,869.48,1.21039,1.21465,2,RURAL,RURAL,0,0,0.8840,0,1,0.10915,0,0.02635,0.02579,0.49058
330230,ST VINCENT'S MIDTOWN HOSPITAL,35644,35644,35644,0,,,1.323,1,0.1234,33420,. ,0.2379,137,78,0.518,0.06,0.86306,35644,0,0,,N,1164,1148.72,0.98362,0.99673,1150.32,1.01289,1.02178,2,LURBAN,LURBAN,0.06514,0.06944,1.2113,0,1,0.60417,0.19097,0.00034,0.0135,0.25441
330231,QUEENS HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0.36,33590,. ,0.4819,180,155,0.64,0.063,0.89018,35644,0,0,,N,1409,1372.83,1.11623,1.11883,1377.73,1.1261,1.12799,2,LURBAN,LURBAN,0.17903,0.14567,1.2113,0,1,0.62655,0.19753,0.0425,0.06664,0.16794
330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,10580,10580,10580,0,,,0.8668,1,0,33600,. ,0,201,112,0.421,0.016,0.28697,10580,0,0,,N,3437,3386.53,1.15576,1.16127,3392.45,1.16363,1.16886,2,OURBAN,OURBAN,0,0,0.9067,0,1,0.1289,0.05983,0.02826,0.00392,0.50141
330233,BROOKDALE HOSPITAL MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.5282,33331,. ,0.6972,455,340,0.444,0.03,0.76046,35644,0,0,,N,3393,3343,1.47822,1.49025,3344.75,1.52328,1.53431,2,LURBAN,LURBAN,0.25297,0.21744,1.2113,0,1,0.51953,0.16648,0.06551,0.05109,0.25198
330234,WESTCHESTER MEDICAL CENTER,35644,35644,35644,0,,,1.323,1,0.4534,33800,. ,0.6468,516,405,0.362,0.032,0.40081,35644,0,0,,N,5184,5117.86,2.33461,2.3588,5129.52,2.33386,2.34806,2,LURBAN,LURBAN,0.22072,0.20025,1.2113,0,1,0.22282,0.08455,0.22274,0.25282,0.26988
330235,AUBURN MEMORIAL HOSPITAL,33,33,45060,0,,,0.9603,1,0,33050,. ,0,212,82,0.53,0.027,0.16915,45060,0,0,LUGAR,L,2719,2666.48,1.19282,1.19674,2674.62,1.17121,1.17372,2,RURAL,OURBAN,0,0,0.9726,0,1,0.03745,0.03485,0.04005,0.01386,0.71863
330236,NEW YORK METHODIST HOSPITAL,35644,35644,35644,0,,,1.323,1,0.4385,33331,. ,0.5091,495,423,0.31,0.021,0.499,35644,0,0,,N,7956,7840.81,1.57129,1.58006,7864.64,1.565,1.57343,2,LURBAN,LURBAN,0.21418,0.1545,1.2113,0,1,0.30383,0.10633,0.0204,0.01461,0.38982
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,40380,40380,40380,0,,,0.8919,1,0,33350,. ,0,72,35,0.479,0.044,0.23271,40380,0,0,,N,1361,1336.63,1.2408,1.25309,1340.59,1.23234,1.24336,2,LURBAN,LURBAN,0,0,0.9246,0,1,0.08414,0,0.01545,0.02033,0.56235
330239,WOMAN'S CHRISTIAN ASSOCIATION,33,33,33,0,,,0.8352,1,0,33060,. ,0,197,108,0.438,0.026,0.27365,21500,0,0,,W,3328,3265.95,1.25884,1.27294,3282.51,1.24646,1.25644,2,RURAL,RURAL,0,0,0.8840,0,1,0.11791,0,0.01632,0.00757,0.54928
330240,HARLEM HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0.7619,33420,. ,0.9937,221,161,0.628,0.043,0.89211,35644,0,0,,N,1344,1337.03,1.23294,1.2403,1337.47,1.25987,1.26451,2,LURBAN,LURBAN,0.34807,0.32369,1.2113,0,1,0.62814,0.198,0.1741,0.14128,0.23572
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,45060,45060,45060,0,,,0.995,1,0.7806,33520,. ,0.9756,305,250,0.629,0.041,0.31524,45060,0,0,,N,4641,4553.54,1.79283,1.805,4557.05,1.82024,1.82978,2,OURBAN,OURBAN,0.35535,0.31694,0.9966,0,1,0.15222,0.06592,0.18826,0.11546,0.38947
330242,VICTORY MEMORIAL HOSPITAL,35644,35644,35644,0,,,1.323,1,0,33331,. ,0,228,140,0.16,0.01,0.52924,35644,0,0,,N,2621,2592.1,1.35777,1.36629,2599.07,1.34236,1.35,2,LURBAN,LURBAN,0,0,1.2113,0,1,0.32877,0.11312,0.00273,0.00093,0.47873
330245,ST ELIZABETH MEDICAL CENTER,46540,46540,46540,0,,,0.8774,1,0.1213,33510,. ,0.1415,177,149,0.455,0.029,0.1642,46540,0,0,,N,5826,5752.02,1.83692,1.85189,5765.72,1.81768,1.82859,2,OURBAN,OURBAN,0.06407,0.04074,0.9143,0,1,0.03423,0.03381,0.02123,0.00976,0.65631
330246,ST CHARLES HOSPITAL,35004,35004,35004,0,,,1.2878,1,0.0149,33700,. ,0.0226,178,115,0.305,0.03,0.21499,35004,0,0,,N,2094,2069.96,1.36161,1.36226,2072.92,1.39067,1.39365,2,LURBAN,LURBAN,0.00811,0.0064,1.1891,0,1,0.06952,0.0445,0.05212,0.06588,0.29596
330247,MANHATTAN EYE EAR AND THROAT HOSPITAL,35644,35644,35644,0,,,1.323,1,0.2947,33420,. ,1.5,30,5,0.474,0.043,0.06554,35644,0,0,,N,47,47,0.89597,0.89597,47,0.90893,0.90893,2,LURBAN,LURBAN,0.14886,0.52699,1.2113,0,1,0,0,0,0,0.07789
330249,"COMMUNITY MEMORIAL HOSPITAL, INC",45060,45060,45060,0,,,0.995,1,0,33360,. ,0,40,23,0.551,0.029,0.16327,45060,0,0,,N,1001,983.5,1.35623,1.35949,985.63,1.35139,1.35545,2,OURBAN,OURBAN,0,0,0.9966,0,1,0.03363,0,0.00062,0,0.59636
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,33,33,33,0,,,0.9585,1,0,33090,5155,0,307,168,0.429,0.031,0.21033,15540,0,17,,W,4848,4799.4,1.32059,1.32578,4805.2,1.31884,1.32233,2,RURAL,RURAL,0,0,0.9714,0,1,0.06567,0,0.12669,0.09703,0.66329
330259,MERCY MEDICAL CENTER,35004,35004,35004,0,,,1.3003,1,0.0049,33400,. ,0.0083,299,222,0.301,0.025,0.197,35644,0,0,,W,4776,4701.13,1.45448,1.46409,4711.04,1.46713,1.47506,2,LURBAN,LURBAN,0.00268,0.00235,1.1970,0,1,0.05555,0.0407,0.05155,0.04833,0.52593
330261,PHELPS MEMORIAL HOSPITAL ASSN,35644,35644,35644,0,,,1.323,1,0,33800,. ,0,153,118,0.308,0.024,0.37108,35644,0,0,,N,3050,3011.12,1.28112,1.28692,3023.46,1.2875,1.29066,2,LURBAN,LURBAN,0,0,1.2113,0,1,0.19829,0.07804,0.03653,0.03324,0.42455
330263,"CARTHAGE AREA HOSPITAL, INC",33,33,33,0,,,0.8352,1,0,33330,5626.51,0,38,21,0.5,0.02,0.18566,33,0,16,,N,780,768.17,1.04243,1.04412,769.12,1.00531,1.00726,2,RURAL,RURAL,0,0,0.8840,0,1,0.04818,0,0.00988,0.00075,0.63825
330264,ST LUKE'S CORNWALL HOSPITAL,39100,39100,39100,0.0642,YES,,1.1625,1,0,33540,. ,0,345,159,0.256,0.016,0.2391,39100,0,0,,N,5441,5323.26,1.30557,1.31448,5344.79,1.29991,1.30758,2,OURBAN,OURBAN,0,0,1.1086,0,1,0.08941,0.04961,0.0149,0.00631,0.39418
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,40380,40380,40380,0,,,0.8919,1,0,33530,. ,0,136,54,0.493,0.034,0.33301,40380,0,0,,N,1203,1168.26,1.18008,1.19338,1173.65,1.18383,1.19287,2,LURBAN,LURBAN,0,0,0.9246,0,1,0.16688,0.06976,0.0017,0.00095,0.4626
330267,HUDSON VALLEY HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0,33800,. ,0,128,78,0.27,0.018,0.08844,35644,0,0,,N,3015,2947.46,1.36985,1.37719,2955.22,1.41009,1.41565,2,LURBAN,LURBAN,0,0,1.2113,0,1,0,0.01807,0.03619,0.01867,0.57661
330268,BASSETT HOSPITAL OF SCHOHARIE COUNTY,10580,10580,33,0,,SEC401,0.8352,1,0,33660,6326.41,0,40,9,0.555,0.082,0.14545,33,0,14,,S,606,590.32,0.92952,0.9339,594.46,0.90645,0.90985,2,OURBAN,RURAL,0,0,0.8840,0,1,0,0,0,0,0.73854
330270,HOSPITAL FOR SPECIAL SURGERY,35644,35644,35644,0,,,1.323,1,0.4333,33420,. ,0.516,138,117,0.342,0.038,0.0694,35644,0,0,,N,4507,4479.92,2.04548,2.04632,4478.76,2.08319,2.08614,2,LURBAN,LURBAN,0.21189,0.15675,1.2113,0,1,0,0.01415,0.03051,0.04877,0.48684
330273,PUTNAM HOSPITAL CENTER,35644,35644,35644,0,,,1.323,1,0,33580,. ,0,144,83,0.252,0.009,0.07741,35644,0,0,,N,2953,2896.85,1.41568,1.42166,2904.05,1.41608,1.42243,2,LURBAN,LURBAN,0,0,1.2113,0,1,0,0.0158,0.02593,0.00273,0.57875
