Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,HSP Rate,BILLS,CASETA25,TACMIV25,CMIV25,CASETA26,TACMIV26,CMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT09F,COUT09F,MCR_PCT
210012,SINAI HOSPITAL OF BALTIMORE,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.2152,0.3259,471,327,0.11089,0.04817,0.35296,0.18334,0.07409,0.805,0.031,0,.,9228,9064.19,1.62917,1.64,9065.08,1.67749,1.69006,0.9988,0.0000,1,.,.,0.4701
210013,BON SECOURS HOSPITAL,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0,0,142,106,0,0,0.4779,0.28642,0.10161,0.636,0.031,0,.,2758,2733.09,1.21676,1.2343,2734.04,1.26361,1.28158,0.9988,0.0000,1,.,.,0.4832
210015,FRANKLIN SQUARE HOSPITAL CENTER,12580,12580,12580,21020,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.1782,0.3338,379,271,0.0927,0.04939,0.22802,0.08027,0.04726,0.704,0.031,0,.,10272,10121.02,1.30994,1.31858,10127.07,1.3347,1.3447,0.9988,0.0000,1,.,.,0.4667
210016,WASHINGTON ADVENTIST HOSPITAL,13644,13644,13644,21150,3,LURBAN,LURBAN,N,13644,1.1009,0,,,.,,1,0,0,288,247,0,0,0.13582,0,0.02789,0.724,0.031,0,.,6599,6522.34,1.65907,1.66928,6525.43,1.68783,1.69941,1.0680,0.0000,1,.,.,0.4716
210017,GARRETT COUNTY MEMORIAL HOSPITAL,21,21,21,21110,3,RURAL,RURAL,N,21,0.879,0,,,.,,1,0,0,31,25,0,0,0.11998,0,0,0.741,0.031,0,.,1386,1359.33,1.2828,1.29731,1359.97,1.28029,1.29667,0.9155,0.0000,1,.,.,0.6477
210018,MONTGOMERY GENERAL HOSPITAL INC,13644,13644,13644,21150,3,LURBAN,LURBAN,N,13644,1.1009,0,,,.,,1,0,0,144,110,0,0,0.08563,0,0.01749,0.685,0.031,0,.,4853,4787.76,1.21832,1.22416,4789.53,1.2284,1.2346,1.0680,0.0000,1,.,.,0.5371
210019,PENINSULA REGIONAL MEDICAL CENTER,41540,41540,41540,21220,3,OURBAN,OURBAN,N,41540,0.9189,0,,,.,,1,0,0,371,263,0,0,0.09414,0,0.01925,0.712,0.031,0,.,10123,9983.81,1.7734,1.78547,9989.98,1.82754,1.84207,0.9437,0.0000,1,.,.,0.5726
210022,SUBURBAN HOSPITAL ASSOCIATION,13644,13644,13644,21150,3,LURBAN,LURBAN,N,13644,1.1009,0,,,.,,1,0.0055,0.008,240,166,0.003,0.00113,0.12577,0,0.0258,0.789,0.031,0,.,7280,7156.74,1.49521,1.50597,7160.16,1.52406,1.53628,1.0680,0.0000,1,.,.,0.5599
210023,ANNE ARUNDEL MEDICAL CENTER,12580,12580,12580,21010,3,LURBAN,LURBAN,N,12580,1.0061,0,,,0.0079,YES,1,0,0,265,203,0,0,0.05755,0,0.01172,0.706,0.031,0,.,7921,7720.75,1.51541,1.52882,7727.72,1.5402,1.55589,1.0042,0.0000,1,.,.,0.3937
210024,UNION MEMORIAL HOSPITAL,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.1902,0.2401,297,215,0.09864,0.03505,0.30945,0.14745,0.06467,0.645,0.031,0,.,8483,8227.8,1.80574,1.83044,8232.21,1.81758,1.84503,0.9988,0.0000,1,.,.,0.5135
210025,MEMORIAL HOSPITAL & MEDICAL CENTER OF CUMBERLAND,19060,19060,19060,21000,3,OURBAN,OURBAN,N,19060,0.879,0,,,.,,1,0,0,141,90,0,0,0.17487,0.04117,0.03605,0.71,0.031,0,.,3715,3667.19,1.25904,1.26262,3668.17,1.27545,1.28005,0.9155,0.0000,1,.,.,0.6531
210027,"WESTERN MD HEALTH SYSTEM BRADDOCK HOSPITAL, CORP",19060,19060,19060,21000,3,OURBAN,OURBAN,N,19060,0.879,0,,,.,,1,0,0,135,112,0,0,0.07997,0,0.01633,0.689,0.031,0,.,5600,5532.31,1.40073,1.41176,5534.69,1.38766,1.39956,0.9155,0.0000,1,.,.,0.5561
210028,SAINT MARY'S HOSPITAL,21,21,21,21180,3,RURAL,RURAL,N,21,0.9173,0,,,0.0383,YES,1,0,0,117,75,0,0,0.20861,0.06425,0,0.828,0.031,0,.,3693,3622.38,1.08752,1.09556,3624.48,1.10258,1.11218,0.9426,0.0000,1,.,.,0.4766
210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.3044,0.4804,410,324,0.1534,0.07259,0.37824,0.2042,0.0796,0.717,0.031,0,.,7467,7304.56,1.32263,1.33242,7309.07,1.36504,1.37597,0.9988,0.0000,1,.,.,0.428
210030,CHESTER RIVER HOSPITAL CENTER,21,21,21,21140,3,RURAL,RURAL,N,21,0.879,0,,,.,,1,0,0,48,44,0,0,0.12809,0,0,0.903,0.031,0,.,1938,1907.9,1.20551,1.21186,1908.56,1.20442,1.21292,0.9155,0.0000,1,.,.,0.662
210032,UNION HOSPITAL OF CECIL COUNTY,48864,48864,48864,21070,3,OURBAN,OURBAN,N,48864,1.0639,0,,,.,,1,0,0,126,76,0,0,0.09897,0,0.02024,0.758,0.031,0,.,3388,3319.01,1.19894,1.21294,3321.43,1.22987,1.24599,1.0433,0.0000,1,.,.,0.5389
210033,CARROLL HOSPITAL CENTER,12580,12580,12580,21060,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0,0,188,160,0,0,0.17692,0.0425,0.03648,0.762,0.031,0,.,7192,7102.68,1.16582,1.17237,7106.36,1.17048,1.17757,0.9988,0.0000,1,.,.,0.522
210034,HARBOR HOSPITAL CENTER,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.1633,0.2708,186,145,0.08529,0.03971,0.35689,0.18658,0.07495,0.635,0.031,0,.,4614,4557.73,1.2845,1.29498,4560.2,1.32512,1.33616,0.9988,0.0000,1,.,.,0.4563
210035,CIVISTA MEDICAL CENTER,47894,47894,47894,21080,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,109,90,0,0,0.17835,0.04343,0.03678,0.879,0.031,0,.,3118,3079.1,1.33641,1.34385,3080.52,1.36513,1.37387,1.0464,0.0000,1,.,.,0.5008
210037,MEMORIAL HOSPITAL AT EASTON,21,21,21,21200,3,RURAL,RURAL,N,21,0.879,0,,,.,,1,0,0,173,126,0,0,0.21366,0.06842,0,0.827,0.031,0,.,6579,6444.55,1.2238,1.23159,6448.26,1.24888,1.2583,0.9155,0.0000,1,.,.,0.5904
210038,MARYLAND GENERAL HOSPITAL,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.1662,0.24417,238,162,0.08674,0.03567,0.57546,0.3669,0.12359,0.695,0.031,0,.,4007,3919.91,1.24372,1.2617,3921.38,1.31884,1.33814,0.9988,0.0000,1,.,.,0.4799
210039,CALVERT MEMORIAL HOSPITAL,47894,47894,47894,21040,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,107,76,0,0,0.15627,0.02908,0.03215,0.725,0.031,0,.,2971,2907.74,1.13103,1.13939,2910.24,1.14918,1.15904,1.0464,0.0000,1,.,.,0.5296
210040,NORTHWEST HOSPITAL CENTER,12580,12580,12580,21020,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0,0,204,168,0,0,0.09362,0,0.01914,0.704,0.031,0,.,6763,6641.89,1.24123,1.25241,6645.83,1.26169,1.27349,0.9988,0.0000,1,.,.,0.6066
210043,BALTIMORE WASHINGTON MEDICAL CENTER,12580,12580,12580,21010,3,LURBAN,LURBAN,N,12580,1.0061,0,,,0.0079,YES,1,0,0,286,206,0,0,0.12004,0,0.02461,0.74,0.031,0,.,8741,8608.3,1.32959,1.33907,8614.32,1.35284,1.36379,1.0042,0.0000,1,.,.,0.5821
210044,GREATER BALTIMORE MEDICAL CENTER,12580,12580,12580,21020,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.1966,0.25839,322,245,0.10179,0.03782,0.06403,0,0.01305,0.678,0.031,0,.,7679,7548.87,1.38058,1.39056,7552.71,1.40503,1.41625,0.9988,0.0000,1,.,.,0.4581
210045,EDWARD MCCREADY MEMORIAL HOSPITAL,41540,41540,41540,21190,3,OURBAN,OURBAN,N,41540,0.9189,0,,,.,,1,0,0,20,6,0,0,0.76918,0.12,0,0.545,0.031,0,.,428,417.42,0.99021,0.99838,417.91,0.95156,0.96157,0.9437,0.0000,1,.,.,0.2402
210048,HOWARD COUNTY GENERAL HOSPITAL,12580,12580,12580,21130,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0,0,208,155,0,0,0.09974,0,0.0204,0.763,0.031,0,.,4390,4318.72,1.42606,1.43879,4321.01,1.47542,1.4895,0.9988,0.0000,1,.,.,0.4327
210049,UPPER CHESAPEAKE MEDICAL CENTER,12580,12580,12580,21120,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0,0,167,119,0,0,0.0447,0,0.00909,0.733,0.031,0,.,5916,5788.69,1.23039,1.24494,5793.56,1.24385,1.25998,0.9988,0.0000,1,.,.,0.5359
210051,DOCTOR'S COMMUNITY HOSPITAL,47894,47894,47894,21160,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,186,138,0,0,0.1597,0.0313,0.03287,0.721,0.031,0,.,5128,5067.18,1.32981,1.33693,5069.41,1.3575,1.36579,1.0464,0.0000,1,.,.,0.5265
210054,SOUTHERN MARYLAND HOSPITAL CENTER,47894,47894,47894,21160,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,252,187,0,0,0.2198,0.07349,0.04551,0.66,0.031,0,.,6565,6485.41,1.28677,1.3023,6487.68,1.31674,1.33303,1.0464,0.0000,1,.,.,0.4872
210055,LAUREL REGIONAL MEDICAL CENTER,47894,47894,47894,21160,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,124,80,0,0,0.19524,0.05441,0.04033,0.848,0.031,0,.,2569,2506.22,1.29321,1.30567,2506.78,1.35384,1.36756,1.0464,0.0000,1,.,.,0.4995
210056,GOOD SAMARITAN HOSPITAL,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.0964,0.1232,330,227,0.05127,0.01769,0.17225,0.03946,0.0355,0.693,0.031,0,.,9198,8849.82,1.36998,1.38137,8854.16,1.43909,1.45307,0.9988,0.0000,1,.,.,0.5844
210057,SHADY GROVE ADVENTIST HOSPITAL,13644,13644,13644,21150,3,LURBAN,LURBAN,N,13644,1.1009,0,,,.,,1,0,0,295,216,0,0,0.16389,0.03403,0.03374,0.755,0.031,0,.,5847,5737.78,1.41281,1.42061,5741.93,1.45036,1.45987,1.0680,0.0000,1,.,.,0.3344
210058,JAMES LAWRENCE KERNAN HOSPITAL INC,12580,12580,12580,21030,3,LURBAN,LURBAN,N,12580,0.9982,0,,,.,,1,0.0379,0.04388,132,114,0.02049,0.00623,0.26573,0.11138,0.05528,0.787,0.031,0,.,1502,1424.49,1.24108,1.24293,1421.79,1.4027,1.40565,0.9988,0.0000,1,.,.,0.4121
210060,FORT WASHINGTON HOSPITAL,47894,47894,47894,21160,3,LURBAN,LURBAN,N,47894,1.0685,0,,,.,,1,0,0,37,30,0,0,0.11374,0,0,0.889,0.031,0,.,1241,1224.37,1.24542,1.26024,1224.88,1.25119,1.26713,1.0464,0.0000,1,.,.,0.5249
210061,ATLANTIC GENERAL HOSPITAL,21,21,21,21230,3,RURAL,RURAL,N,21,0.8978,0,,,0.0188,YES,1,0,0,40,37,0,0,0.03381,0,0,0.759,0.031,0,.,2325,2254.05,1.27035,1.28229,2257.22,1.28879,1.30267,0.9288,0.0000,1,.,.,0.701
220001,"HEALTHALLIANCE HOSPITALS, INC",49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0.0955,0.1417,103,66,0.0508,0.0204,0.29293,0.13382,0.06111,0.439,0.028,0,.,1959,1887.1,1.21905,1.23331,1889.4,1.23494,1.25142,1.0916,0.0000,1,0.0024,0.0014,0.3306
220002,MOUNT AUBURN HOSPITAL,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0.3693,0.4751,175,132,0.18326,0.07174,0.10129,0,0.02072,0.523,0.031,0,.,4761,4669.76,1.33362,1.34198,4672.64,1.31542,1.32495,1.0912,0.0000,1,0.0224,0.011,0.4601
220008,STURDY MEMORIAL HOSPITAL,39300,39300,39300,22020,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0,0,127,73,0,0,0.18562,0.04815,0.0383,0.69,0.045,0,.,2599,2549.05,1.28303,1.28842,2550.54,1.28311,1.28999,1.0916,0.0000,1,0.0489,0.0281,0.5737
220010,LAWRENCE GENERAL HOSPITAL,37764,37764,37764,22040,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0.1297,0.1812,169,125,0.06835,0.02623,0.41094,0.23118,0.08678,0.508,0.02,0,.,3840,3771.32,1.21519,1.22015,3773.89,1.209,1.21509,1.0916,0.0000,1,0.0131,0.0021,0.5233
220011,CAMBRIDGE HEALTH ALLIANCE,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0.4198,0.6578,231,157,0.20591,0.10199,0.35496,0.35,0.1189,0.641,0.052,0,.,3931,3841.02,1.11282,1.12119,3844.11,1.10064,1.11029,1.0912,0.0000,1,0.0348,0.0436,0.3765
220012,CAPE COD HOSPITAL,12700,12700,12700,22000,1,OURBAN,OURBAN,N,12700,1.2652,0,,,.,,1,0.0152,0.0176,203,168,0.00827,0.00249,0.09755,0,0.01995,0.557,0.029,16,6747.33,8625,8402.22,1.40622,1.41891,8408.21,1.3753,1.38945,1.1748,0.0000,1,0.0826,0.029,0.6527
220015,"COOLEY DICKINSON HOSPITAL INC,THE",44140,44140,44140,22080,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,101,76,0,0,0.19245,0.05259,0.03974,0.563,0.059,0,.,3478,3395.61,1.264,1.27654,3398.22,1.25661,1.26996,1.0334,0.0000,1,0.0592,0.0897,0.5992
220016,BAYSTATE FRANKLIN MEDICAL CENTER,44140,44140,44140,22060,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,71,39,0,0,0.2916,0.12,0,0.55,0.024,0,.,1599,1551.78,1.11033,1.12116,1553.2,1.0968,1.10934,1.0334,0.0000,1,0.0102,0.0019,0.4745
220017,CARITAS CARNEY HOSPITAL INC,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.3285,0.3714,137,98,0.16459,0.05525,0.37163,0.19874,0.07816,0.612,0.02,0,.,3038,2949.18,1.29785,1.3143,2952.08,1.30633,1.32384,1.1297,0.0000,1,0.0171,0.0035,0.5208
220019,HARRINGTON MEMORIAL HOSPITAL,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,112,27,0,0,0.33413,0.16781,0.07,0.648,0.042,0,.,868,857.47,1.00782,1.01573,857.77,0.97095,0.98102,1.0916,0.0000,1,0.0167,0.0104,0.552
220020,ST ANNE'S HOSPITAL CORPORATION,39300,39300,39300,22020,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0.0121,0.0203,144,85,0.00659,0.00287,0.23851,0.08892,0.04948,0.46,0.033,0,.,2221,2199.62,1.12286,1.12392,2200.28,1.11145,1.11277,1.0916,0.0000,1,0.0303,0.0226,0.5123
220024,HOLYOKE MEDICAL CENTER,44140,44140,44140,22070,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,159,79,0,0,0.30035,0.13994,0.06271,0.545,0.038,0,.,3378,3253.42,1.26769,1.28183,3258.12,1.29906,1.31496,1.0334,0.0000,1,0.0193,0.014,0.6102
220025,HUBBARD REGIONAL HOSPITAL,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,22,12,0,0,0.08984,0,0,0.855,0.039,0,.,499,477.26,1.02716,1.03031,477.99,1.0167,1.02157,1.0916,0.0000,1,0.0027,0.0006,0.5193
220029,ANNA JAQUES HOSPITAL,37764,37764,37764,22040,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,103,77,0,0,0.24454,0.0939,0.05077,0.475,0.025,0,.,3058,2958.38,1.11752,1.1245,2961.94,1.1079,1.11677,1.0916,0.0000,1,0.0085,0.0037,0.5282
220030,WING MEMORIAL HOSPITAL AND MEDICAL CENTER,44140,44140,44140,22070,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,27,22,0,0,0.16464,0.03452,0,0.727,0.034,0,.,1354,1315.54,1.09222,1.09917,1316.73,1.0873,1.09498,1.0334,0.0000,1,0.0228,0.004,0.6947
220031,BOSTON MEDICAL CENTER CORPORATION,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.8362,1.0883,491,376,0.37672,0.17975,0.51431,0.31646,0.10976,0.594,0.031,0,.,7170,7029.17,1.53837,1.55473,7033.46,1.5385,1.55506,1.1297,0.0000,1,0.1172,0.0609,0.3206
220033,BEVERLY HOSPITAL CORPORATION,37764,37764,37764,22040,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,250,171,0,0,0.2389,0.08924,0.04957,0.544,0.032,0,.,6375,6226.28,1.1656,1.17523,6229.6,1.15993,1.17109,1.0916,0.0000,1,0.022,0.0112,0.4149
220035,NORTH SHORE MEDICAL CENTER,37764,37764,37764,22040,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0.076,0.1199,372,247,0.04065,0.01721,0.28264,0.12533,0.0589,0.381,0.022,0,.,9123,8981.44,1.37677,1.3896,8986.36,1.36381,1.37731,1.0916,0.0000,1,0.0145,0.0066,0.5092
220036,CARITAS ST ELIZABETH'S MEDICAL CENTER,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.5871,0.9196,246,158,0.27772,0.14815,0.28528,0.12751,0.05947,0.475,0.024,0,.,4983,4864.83,1.47363,1.48909,4868.08,1.45397,1.46988,1.1297,0.0000,1,0.0617,0.0262,0.4819
220046,BERKSHIRE MEDICAL CENTER INC,38340,38340,38340,22010,1,OURBAN,OURBAN,N,14484,1.1366,0,,,.,,1,0.2938,0.4264,213,139,0.14844,0.06393,0.24304,0.09266,0.05045,0.528,0.044,0,.,5268,5092.36,1.44285,1.4526,5098.42,1.45358,1.4649,1.0916,0.0000,1,0.0421,0.0475,0.5451
220049,MARLBOROUGH HOSPITAL,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0,0,45,28,0,0,0.092,0,0,0.441,0.012,0,.,1383,1336.66,1.21375,1.22195,1338.05,1.21078,1.22114,1.0912,0.0000,1,0.0026,0,0.5667
220050,BAYSTATE MARY LANE HOSPITAL,44140,44140,44140,22080,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,31,12,0,0,0.21537,0.06983,0,0.625,0.03,0,.,657,628.03,1.07775,1.08824,628.87,1.07807,1.09124,1.0334,0.0000,1,0.0054,0.0005,0.4945
220051,NORTH ADAMS REGIONAL HOSPITAL,38340,38340,22,22010,1,OURBAN,RURAL,S,22,1.0161,0,,SEC401,.,,1,0,0,98,26,0,0,0.17835,0.04343,0,0.484,0.028,14,6063.79,1587,1529.67,1.28002,1.29213,1531.44,1.26587,1.27882,1.0110,0.0000,1,0.0138,0.0061,0.7136
220052,BROCKTON HOSPITAL,14484,14484,14484,22150,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.0943,0.1416,183,122,0.05018,0.02038,0.30802,0.14627,0.06436,0.467,0.021,0,.,4168,4073.23,1.10892,1.11964,4076.83,1.0941,1.10571,1.1297,0.0000,1,0.0126,0.0027,0.4479
220058,CLINTON HOSPITAL ASSOCIATION,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,21,9,0,0,0.06528,0,0,0.516,0.025,0,.,639,616.23,0.96695,0.97542,616.97,0.94444,0.95373,1.0916,0.0000,1,0.007,0.0025,0.4941
220060,JORDAN HOSPITAL INC,14484,14484,14484,22150,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0,0,155,105,0,0,0.15034,0.02522,0.03091,0.59,0.07,0,.,5464,5355.73,1.14257,1.1527,5359.79,1.12538,1.13678,1.1297,0.0000,1,0.0122,0.025,0.5995
220062,ADCARE HOSPITAL OF WORCESTER INC,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,114,94,0,0,0.37563,0.20204,0.07903,0.419,0.015,0,.,2479,2465.93,0.67183,0.67211,2466.05,0.75105,0.75143,1.0916,0.0000,1,0,0,0.5401
220063,LOWELL GENERAL HOSPITAL,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0,0,158,96,0,0,0.37598,0.20233,0.07911,0.436,0.022,0,.,2764,2702.18,1.25172,1.26182,2704.57,1.23557,1.24707,1.0912,0.0000,1,0.0045,0.0009,0.3322
220065,NOBLE HOSPITAL,44140,44140,44140,22070,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,62,34,0,0,0.12456,0,0,0.456,0.023,0,.,1423,1388.44,1.25761,1.28389,1389.49,1.25762,1.28457,1.0334,0.0000,1,0.0051,0.001,0.6267
220066,MERCY MEDICAL CENTER,44140,44140,44140,22070,1,OURBAN,OURBAN,N,44140,1.0492,0,,,.,,1,0,0,211,173,0,0,0.43499,0.25102,0.09208,0.375,0.016,0,.,4796,4635.94,1.33791,1.35638,4641.7,1.36592,1.38722,1.0334,0.0000,1,0.0129,0.002,0.3566
220067,QUINCY MEDICAL CENTER,14484,14484,14484,22130,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0,0,174,89,0,0,0.15453,0.02794,0.03179,0.475,0.032,0,.,3118,3020.89,1.19433,1.20065,3024.16,1.1795,1.18699,1.1297,0.0000,1,0.017,0.0109,0.5525
220070,HALLMARK HEALTH SYSTEM,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0.3993,0.5427,237,177,0.19678,0.08275,0.07646,0,0.0156,0.545,0.044,0,.,7467,7315.08,1.12485,1.13466,7320.06,1.1164,1.1275,1.0912,0.0000,1,0.0091,0.0093,0.6249
220071,MASSACHUSETTS GENERAL HOSPITAL,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.5945,0.7207,878,717,0.28078,0.11277,0.21801,0.07201,0.04514,0.288,0.018,0,.,16896,16626.11,1.80905,1.82559,16635.36,1.8067,1.82374,1.1297,0.0000,1,0.0999,0.0678,0.4251
220073,MORTON HOSPITAL & MEDICAL CENTER,39300,39300,39300,22020,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0,0,119,71,0,0,0.19047,0.05131,0.03932,0.573,0.036,0,.,3723,3587.87,1.16859,1.18359,3591.6,1.16307,1.18069,1.0916,0.0000,1,0.0084,0.0051,0.642
220074,"SOUTHCOAST HOSPITAL GROUP, INC",39300,39300,39300,22020,1,LURBAN,LURBAN,W,14484,1.1366,0,,,.,,1,0,0,758,508,0,0,0.24984,0.09827,0.05189,0.487,0.028,0,.,16661,16476.03,1.32776,1.3348,16482.16,1.3188,1.32641,1.0916,0.0000,1,0.0261,0.011,0.6003
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.7593,1.5,47,12,0.34706,0.2635,0.13841,0,0,0.535,0.045,0,.,304,299.52,1.37249,1.4464,299.63,1.24667,1.31796,1.1297,0.0000,1,0.0593,0.0671,0.2865
220077,BAYSTATE MEDICAL CENTER,44140,44140,44140,22070,1,OURBAN,OURBAN,W,25540,1.1007,0,,,.,,1,0.419,0.5283,605,449,0.20556,0.08039,0.38119,0.20663,0.08025,0.397,0.027,0,.,11633,11397.77,1.66243,1.68196,11405.05,1.67417,1.69577,1.0679,0.0000,1,0.0384,0.0324,0.3767
220080,CARITAS HOLY FAMILY HOSPITAL AND MEDICAL CENTER,37764,37764,37764,22040,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,198,127,0,0,0.20807,0.06381,0.04303,0.415,0.034,0,.,4277,4194.85,1.1568,1.16229,4198.22,1.15073,1.15742,1.0916,0.0000,1,0.0129,0.0124,0.4888
220082,SAINTS MEDICAL CENTER INC,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0,0,163,85,0,0,0.30753,0.14586,0.06425,0.537,0.027,0,.,3491,3390.45,1.27074,1.27903,3393.69,1.26118,1.271,1.0912,0.0000,1,0.0135,0.0037,0.5226
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,14484,14484,14484,22130,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.0095,0.2335,41,23,0.00518,0.03406,0.05576,0,0,0.436,0.02,0,.,1562,1495.17,1.03417,1.05268,1496.87,1.02456,1.04509,1.1297,0.0000,1,0.0041,0.001,0.6644
220084,EMERSON HOSPITAL,15764,15764,15764,22090,1,LURBAN,LURBAN,N,15764,1.1359,0,,,0.0271,YES,1,0,0,119,80,0,0,0.04521,0,0.0092,0.364,0.022,0,.,2714,2663.41,1.19814,1.20387,2665.38,1.18417,1.19109,1.0912,0.0000,1,0.0132,0.0073,0.4354
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.8373,0.9807,549,469,0.37714,0.15942,0.26336,0.10942,0.05478,0.379,0.03,0,.,12287,11917.24,1.6901,1.71187,11926.71,1.69398,1.71661,1.1297,0.0000,1,0.0506,0.0603,0.3493
220088,NEW ENGLAND BAPTIST HOSPITAL,14484,14484,14484,22160,1,LURBAN,LURBAN,N,14484,1.195,0,,,.,,1,0.0663,0.0747,98,87,0.03556,0.01065,0.06225,0,0,0.554,0.03,0,.,2986,2958.04,1.927,1.92768,2959.18,1.94823,1.9504,1.1297,0.0000,1,0.0263,0.0102,0.4829
220090,MILFORD REGIONAL MEDICAL CENTER,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0.1088,0.1345,121,91,0.05767,0.01934,0.12026,0,0.02465,0.417,0.031,0,.,3617,3532.1,1.21846,1.23003,3535.19,1.21945,1.23268,1.0916,0.0000,1,0.0166,0.0138,0.5336
220095,HEYWOOD HOSPITAL,49340,49340,49340,22170,1,OURBAN,OURBAN,W,14484,1.1366,0,,,.,,1,0,0,114,50,0,0,0.31031,0.14816,0.06485,0.493,0.028,0,.,1364,1332.03,1.13523,1.14321,1333.19,1.13228,1.14148,1.0916,0.0000,1,0.0027,0.0013,0.4011
