Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,FY10 HSP Rate,FY09 HSP Rate,BILLSV27,TACMIV27,CASETA27,CMIV27,IME_CASETA27,IME_TACMIV27,TACMIV26,CASETA26,CMIV26,IME_CASETA26,IME_TACMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT10F,COUT10F,MCR_PCT,,,,,,,,,,,,,,,,,,,,,,,,,
340120,DUPLIN GENERAL HOSPITAL,   34,   34,   34,34300,3,RURAL,RURAL,N,   34,0.8605,0,,,,,1,0,0,49,28,0,0,0.52391,0.12,0,0.472,0.021,0,,,844,1.095639005,830.0158,1.106945024,,,1.099251924,828.9508,1.110082938,,,0.9530,0.0000,1,0.00639206,0.001309855,0.540830658,,,,,,,,,,,,,,,,,,,,,,,,,
340121,J ARTHUR DOSHER MEMORIAL HOSPITAL,48900,48900,48900,34090,3,OURBAN,OURBAN,N,48900,0.9125,0,,,,,1,0,0,36,13,0,0,0.0877,0,0,0.459,0.041,0,,,818,1.18471831,796.03475,1.195169804,,,1.186222938,794.03585,1.197133496,,,0.9022,0.0000,1,0.001121099,0.001719474,0.619478799,,,,,,,,,,,,,,,,,,,,,,,,,
340123,RANDOLPH HOSPITAL,24660,24660,24660,34750,3,OURBAN,OURBAN,N,24660,0.9151,0,,,,,1,0,0,139,66,0,0,0.29429,0.13493925,0.061405237,0.417,0.027,0,,,2367,1.409781847,2328.8362,1.418770215,396.834,1.37112873,1.412063111,2324.66575,1.421724757,396.11065,1.376870026,0.9411,0.0000,1,0.002382422,0.001089725,0.486201022,,,,,,,,,,,,,,,,,,,,,,,,,
340126,WILSON MEDICAL CENTER,   34,   34,   34,34970,3,RURAL,RURAL,W,39580,0.9535,0,,,,,1,0,0,251,93,0,0,0.32343,0.15897975,0,0.383,0.034,7,,,4131,1.367168779,4048.1792,1.376356669,1,1.7806,1.366366108,4040.1184,1.375582764,1,1.762,0.9523,0.0000,1,0.026623889,0.036855941,0.635648979,,,,,,,,,,,,,,,,,,,,,,,,,
340127,GRANVILLE MEDICAL CENTER,   34,   34,20500,34380,3,RURAL,OURBAN,L,20500,0.959,0,LUGAR,,,,1,0,0,42,20,0,0,0.39788,0.12,0,0.498,0.027,0,,,909,1.237291337,888.7239,1.249957866,92.45225,1.066936575,1.236715812,887.92415,1.249237074,92.39525,1.067381345,0.9022,0.0000,1,0.008602318,0.002242326,0.514021312,,,,,,,,,,,,,,,,,,,,,,,,,
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,   34,   34,   34,34480,3,RURAL,RURAL,W,16740,0.9321,0,,,,,1,0,0,105,67,0,0,0.17949,0.0441685,0,0.22,0.042,7,,,2864,1.365347623,2833.7811,1.373538094,,,1.367452537,2829.8442,1.375772451,,,0.9022,0.0000,1,0.021379572,0.083001392,0.637234744,,,,,,,,,,,,,,,,,,,,,,,,,
340130,CAROLINAS MEDICAL CENTER-UNION,16740,16740,16740,34890,3,LURBAN,LURBAN,N,16740,0.9321,0,,,,,1,0.0259,0.0367,157,109,0.01405319,0.010410557,0.33773,0.17077725,0.07078318,0.407,0.046,0,,,4048,1.373532421,3986.8233,1.38464711,,,1.375870232,3980.3619,1.38786754,,,0.9530,0.0000,1,0.013298893,0.025497943,0.522951499,,,,,,,,,,,,,,,,,,,,,,,,,
340131,CRAVEN REGIONAL MEDICAL CENTER,   34,   34,   34,34240,3,RURAL,RURAL,W,24780,0.9242,0,,,,,1,0,0,260,214,0,0,0.20403,0.06047475,0,0.456,0.032,17,6412.315549,6065.65242,8416,1.416634309,8371.0294,1.418896685,19.9756,1.188922726,1.415742248,8366.2254,1.417957367,19.9302,1.196205517,0.9276,0.0000,1,0.066476779,0.048732975,0.669268344,,,,,,,,,,,,,,,,,,,,,,,,,
340132,MARIA PARHAM HOSPITAL,   34,   34,   34,34900,3,RURAL,RURAL,N,   34,0.8605,0,,,,,1,0,0,90,54,0,0,0.42062,0.12,0,0.407,0.04,0,,,1863,1.217953535,1833.98435,1.232424208,168.3223,1.136327803,1.220170875,1830.35415,1.235579925,168.0251,1.147430946,0.9530,0.0000,1,0.027538118,0.045747818,0.537378572,,,,,,,,,,,,,,,,,,,,,,,,,
340133,MARTIN GENERAL HOSPITAL,   34,   34,   34,34580,3,RURAL,RURAL,N,   34,0.8865,0,,,YES,0.026,1,0,0,44,23,0,0,0.4227,0.2408775,0,0.222,0.017,14,4552.594503,4558.667613,1382,1.012459392,1353.3744,1.020352388,,,1.015879867,1350.1487,1.024429305,,,0.9022,0.0000,1,0.015905628,0.016995251,0.670054361,,,,,,,,,,,,,,,,,,,,,,,,,
340138,CENTRAL REGIONAL HOSPITAL,39580,39580,39580,34910,3,OURBAN,OURBAN,W,20500,0.959,0,,,,,1,0,0,12,4,0,0,0.15459,0.0279835,0,0.219,0.004,0,,,76,0.763893276,71.9693,0.765536842,,,0.764867287,71.5802,0.766825,,,0.9362,0.0000,1,0.025572468,0,0.304513668,,,,,,,,,,,,,,,,,,,,,,,,,
340141,NEW HANOVER REGIONAL MEDICAL CENTER,48900,48900,48900,34640,3,OURBAN,OURBAN,N,48900,0.9125,0,,,,,1,0.1027,0.1478,543,399,0.054523484,0.042591207,0.29045,0.13177125,0.060580209,0.351,0.035,0,,,13940,1.74994356,13715.6751,1.760965638,,,1.747075606,13691.3158,1.758840323,,,0.9134,0.0000,1,0.022819975,0.039082289,0.545671882,,,,,,,,,,,,,,,,,,,,,,,,,
340142,CARTERET GENERAL HOSPITAL,   34,   34,   34,34150,3,RURAL,RURAL,N,   34,0.8605,0,,,,,1,0,0,135,80,0,0,0.20239,0.05912175,0,0.496,0.04,17,6526.499542,6185.989899,3288,1.265254633,3232.5267,1.273533333,83.14845,1.318666961,1.268815423,3226.06035,1.277346715,82.908,1.323053085,0.9530,0.0000,1,0.022642846,0.023955756,0.62142249,,,,,,,,,,,,,,,,,,,,,,,,,
340143,CATAWBA VALLEY MEDICAL CENTER,25860,25860,25860,34170,3,OURBAN,OURBAN,N,25860,0.8937,0,,,,,1,0,0,200,100,0,0,0.28796,0.129717,0.060045572,0.378,0.027,0,,,2951,1.573661489,2910.1313,1.581529888,211.4434,1.648502855,1.568734778,2905.0374,1.576699898,211.1327,1.640406737,0.9521,0.0000,1,0.053136949,0.040359993,0.486004091,,,,,,,,,,,,,,,,,,,,,,,,,
340144,DAVIS REGIONAL MEDICAL CENTER,   34,   34,   34,34480,3,RURAL,RURAL,W,16740,0.9321,0,,,,,1,0,0,120,46,0,0,0.38997,0.21387525,0,0.218,0.019,7,,,1880,1.310211122,1856.95905,1.320877394,,,1.308716421,1854.66955,1.319274309,,,0.9149,0.0000,1,0.003939914,0.007020868,0.527255857,,,,,,,,,,,,,,,,,,,,,,,,,
340145,LINCOLN MEDICAL CENTER,   34,   34,16740,34540,3,RURAL,LURBAN,L,16740,0.9321,0,LUGAR,,,,1,0,0,101,43,0,0,0.29983,0.13950975,0.062596642,0.329,0.016,0,,,1523,1.381887059,1477.1093,1.392275575,,,1.385840221,1473.00815,1.396590808,,,0.9362,0.0000,1,0.023343258,0.007635977,0.598906292,,,,,,,,,,,,,,,,,,,,,,,,,
340147,NASH GENERAL HOSPITAL,40580,40580,40580,34630,3,OURBAN,OURBAN,W,39580,0.9535,0,,,,,1,0,0,308,170,0,0,0.39847,0.22088775,0.084034983,0.453,0.037,7,,,6666,1.376342915,6530.0654,1.390060621,208.9039,1.437195368,1.376569944,6516.3163,1.390793189,208.09,1.437402935,0.9475,0.0000,1,0.046580036,0.049623103,0.610006101,,,,,,,,,,,,,,,,,,,,,,,,,
340148,MEDICAL PARK HOSPITAL,49180,49180,49180,34330,3,OURBAN,OURBAN,N,49180,0.896,0,,,,,1,0,0,42,16,0,0,0.09215,0,0,0.567,0.054,0,,,248,1.514098422,245.5046,1.525835081,118.0761,1.516432351,1.508370275,245.2551,1.521012903,117.942,1.518327608,0.9626,0.0000,1,0.013884933,0.018338119,0.246481481,,,,,,,,,,,,,,,,,,,,,,,,,
340151,HALIFAX REGIONAL MEDICAL CENTER INC,   34,   34,   34,34410,3,RURAL,RURAL,N,   34,0.8657,0,,,YES,0.0052,1,0,0,124,91,0,0,0.36578,0.12,0,0.361,0.031,16,5612.648972,5394.020012,3690,1.218094236,3649.88655,1.223902005,83.066,1.230474669,1.217407894,3644.89775,1.223563225,83.0742,1.220440245,0.9717,0.0000,1,0.008002539,0.010681991,0.655540638,,,,,,,,,,,,,,,,,,,,,,,,,
340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,16740,16740,16740,34590,3,LURBAN,LURBAN,N,16740,0.9321,0,,,,,1,0,0,80,36,0,0,0.0714,0,0,0.324,0.012,0,,,1668,2.115436018,1604.7764,2.132878417,111.81455,1.97475392,2.04957126,1601.52425,2.064135612,111.4305,1.932191907,0.9530,0.0000,1,0.019619705,0.003361357,0.539118394,,,,,,,,,,,,,,,,,,,,,,,,,
340155,DURHAM REGIONAL HOSPITAL,20500,20500,20500,34310,3,OURBAN,OURBAN,N,20500,0.959,0,,,,,1,0.0886,0.1578,268,165,0.047222087,0.045537555,0.23674,0.0874605,0.04910755,0.365,0.013,0,,,5640,1.522737095,5529.6233,1.534176152,,,1.520077292,5518.96645,1.5319425,,,0.9022,0.0000,1,0.026851104,0.003642392,0.511457611,,,,,,,,,,,,,,,,,,,,,,,,,
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,   34,   99,   99,34860,3,RURAL,RURAL,N,   99,1.4424,0,,,,,1,0,0,20,0,0,0,0.18418,0.047217,0,0.396,0.032,8,,,227,0.88295822,221.3396,0.892254626,,,0.882538475,220.9095,0.891990749,,,0.9679,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340158,BRUNSWICK COMMUNITY HOSPITAL,48900,48900,48900,34090,3,OURBAN,OURBAN,N,48900,0.9125,0,,,,,1,0,0,59,30,0,0,0.28641,0.12,0,0.375,0.024,0,,,1868,1.144067754,1829.86765,1.15392136,98.17485,1.133999089,1.143856079,1824.6539,1.154263223,97.86765,1.132260565,0.9138,0.0000,1,0.002160302,0.000950461,0.628305725,,,,,,,,,,,,,,,,,,,,,,,,,
340159,PERSON MEMORIAL HOSPITAL,20500,20500,20500,34720,3,OURBAN,OURBAN,N,20500,0.959,0,,,,,1,0.0083,0.0161,50,24,0.004526869,0.004553757,0.26001,0.10665825,0,0.382,0.017,0,,,1038,1.238095984,1004.5188,1.249396339,,,1.238513248,1002.39735,1.250245279,,,0.9203,0.0000,1,0,0,0.593274988,,,,,,,,,,,,,,,,,,,,,,,,,
340160,MURPHY MEDICAL CENTER INC,   34,   34,   34,34190,3,RURAL,RURAL,N,   34,0.8605,0,,,,,1,0,0,55,23,0,0,0.25368,0.101436,0,0.451,0.025,14,4604.444245,4610.586523,1325,1.405622064,1276.40955,1.421215094,64.4088,1.382660373,1.407602394,1272.35715,1.424021208,64.1778,1.387822086,0.9276,0.0000,1,0.007970326,0.003434949,0.689374262,,,,,,,,,,,,,,,,,,,,,,,,,
340166,CAROLINAS MED CTR-UNIVERSITY,16740,16740,16740,34590,3,LURBAN,LURBAN,N,16740,0.9321,0,,,,,1,0,0,130,71,0,0,0.25317,0.10101525,0.052603822,0.392,0.047,0,,,1415,1.412771265,1384.90075,1.449140777,74.6669,1.405146297,1.415122351,1381.8272,1.453144311,74.5311,1.4060725,0.9547,0.0000,1,0.009962293,0.026386015,0.275352142,,,,,,,,,,,,,,,,,,,,,,,,,
340168,WILMINGTON TREATMENT CENTER,,48900,48900,34640,3,RURAL,OURBAN,N,48900,0.9125,0,,,,,1,0,,,,0,0.526992325,0.09415,0,0,0.413,0.027,0,,,14,0.6288,13.9375,0.6288,,,0.6198,13.9091,0.6198,,,0.9259,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
340171,PRESBYTERIAN HOSPITAL MATTHEWS,16740,16740,16740,34590,3,LURBAN,LURBAN,N,16740,0.9321,0,,,,,1,0,0,102,67,0,0,0.20166,0.058579,0.041681412,0.39,0.049,0,,,2860,1.215184952,2811.0951,1.227895734,147.09015,1.159001622,1.217448449,2804.72115,1.230703322,146.94655,1.162727831,0.9022,0.0000,1,0.023458533,0.050486282,0.45343364,,,,,,,,,,,,,,,,,,,,,,,,,
340173,"WAKEMED, CARY HOSPITAL",39580,39580,39580,34910,3,OURBAN,OURBAN,W,20500,0.959,0,,,,,1,0,0,107,94,0,0,0.15356,0.027314,0.031584428,0.303,0.022,0,,,3035,1.31665523,3000.54455,1.32319631,201.4929,1.195015141,1.320569508,2995.7909,1.3275343,201.3342,1.196670989,0.9276,0.0000,1,0.025512554,0.020699859,0.449853653,,,,,,,,,,,,,,,,,,,,,,,,,
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,16740,16740,16740,34590,3,LURBAN,LURBAN,N,16740,0.9321,0,,,,,1,0,0,50,47,0,0,0.14331,0,0,0.368,0.034,0,,,1659,1.222243826,1599.73985,1.244061603,84.3925,1.351700121,1.221536747,1593.4192,1.244103677,84.2741,1.345513825,0.9717,0.0000,1,0.00600012,0.007645113,0.403093908,,,,,,,,,,,,,,,,,,,,,,,,,
340184,HAYWOOD REGIONAL MEDICAL CENTER,11700,11700,11700,34430,3,OURBAN,OURBAN,N,11700,0.9082,0,,,,,1,0,0,105,,0,0,0.2218,0.075135,0.045938428,0.43,0.036,0,,,664,1.218739681,656.89305,1.222233434,,,1.215922955,655.57345,1.220015663,,,0.9523,0.0000,1,0.00019701,0.000362817,,,,,,,,,,,,,,,,,,,,,,,,,,
350002,ST ALEXIUS MEDICAL CENTER,13900,13900,13900,35070,6,OURBAN,OURBAN,N,13900,0.836,0,,,,,1,0.0182,0.036,208,101,0.009897486,0.01021098,0.15445,0.0278925,0.031770362,0.331,0.024,0,,,3694,1.865367157,3646.99375,1.876524093,,,1.859545786,3640.54475,1.870792962,,,0.9120,0.0000,1,0.014120026,0.009457639,0.464652669,,,,,,,,,,,,,,,,,,,,,,,,,
350003,ST JOSEPH'S HOSPITAL & HEALTH CENTER,   35,   35,   35,35440,6,RURAL,RURAL,N,   35,0.836,0,,,,,1,0,0,49,19,0,0,0.088976394,0,0,0.541,0.005,16,5766.178031,5641.432744,957,1.251431541,935.1998,1.259332184,8.5364,1.388235449,1.255866552,933.54325,1.264182863,8.4926,1.395173168,0.9530,0.0000,1,0.010764332,0,0.657769304,,,,,,,,,,,,,,,,,,,,,,,,,
350006,TRINITY HOSPITALS,   35,   35,   35,35500,6,RURAL,RURAL,N,   35,0.836,0,,,,,1,0.0148,0.0284,193,90,0.008056549,0.008046682,0.17104,0.038676,0,0.343,0.028,16,5840.324605,5848.115534,3543,1.573338344,3486.47185,1.584324527,,,1.572470198,3480.61035,1.58418044,,,0.9259,0.0000,1,0.010159727,0.010443733,0.471266438,,,,,,,,,,,,,,,,,,,,,,,,,
350011,MERITCARE HEALTH SYSTEM,22020,22020,22020,35080,6,OURBAN,OURBAN,N,22020,0.8339,0,,,,,1,0.07,0.1011,393,276,0.037503855,0.028941311,0.22002,0.0736665,0.045561488,0.5,0.032,0,,,7108,1.963687956,6995.33985,1.98745159,,,1.957330577,6982.58705,1.982629446,,,0.9411,0.0000,1,0.025403291,0.014066317,0.382055353,,,,,,,,,,,,,,,,,,,,,,,,,
350015,MEDCENTER ONE,13900,13900,13900,35070,6,OURBAN,OURBAN,N,13900,0.836,0,,,,,1,0.0435,0.0941,159,88,0.023482759,0.026910746,0.21138,0.0665385,0.043733773,0.519,0.032,0,,,3400,1.834319046,3346.79845,1.850143529,,,1.833393762,3342.0103,1.850517882,,,0.9717,0.0000,1,0.023020126,0.011064316,0.5187251,,,,,,,,,,,,,,,,,,,,,,,,,
350019,ALTRU HOSPITAL,24220,24220,24220,35170,6,OURBAN,OURBAN,N,24220,0.836,0,,,,,1,0.1059,0.1734,206,122,0.056172794,0.050150492,0.29831,0.13825575,0.062269625,0.419,0.025,16,6146.928368,6155.128302,4736,1.674805334,4682.94995,1.686021474,,,1.671074583,4677.46425,1.683155089,,,0.9022,0.0000,1,0.042092913,0.019865691,0.498520026,,,,,,,,,,,,,,,,,,,,,,,,,
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,   35,   99,   99,35390,6,RURAL,RURAL,N,   99,1.4424,0,,,,,1,0,0,29,0,0,0,0.46506,0.12,0,0.458,0.035,8,,,206,0.88182393,201.3502,0.890153883,,,0.889880676,200.9179,0.899086408,,,0.9085,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350064,P H S INDIAN HOSPITAL AT FORT YATES,   35,   99,   99,35420,6,RURAL,RURAL,N,   99,1.4424,0,,,,,1,0,0,16,,0,0,0.2901,0.12,0,0.458,0.035,8,,,7,0.749342857,7,0.749342857,,,0.76,7,0.76,,,0.9717,0.0000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350070,INNOVIS HEALTH,22020,22020,22020,35080,6,OURBAN,OURBAN,N,22020,0.8339,0,,,,,1,0,0,86,67,0,0,0.18293,0.0464045,0,0.378,0.057,0,,,2640,1.797767154,2586.5674,1.820389659,,,1.798352016,2581.0875,1.821478902,,,0.9334,0.0000,1,0.030892902,0.107511515,0.49945217,,,,,,,,,,,,,,,,,,,,,,,,,
360001,MERCY HOSPITAL ANDERSON,17140,17140,17140,36310,4,LURBAN,LURBAN,N,17140,0.9395,0,,,,,1,0,0,170,104,0,0,0.15704,0.029576,0.032311642,0.366,0.034,0,,,3535,1.557708462,3471.06925,1.577894738,421.4487,1.530388477,1.554192862,3463.32855,1.57513703,420.32955,1.532115603,0.9679,0.0000,1,0.028472369,0.036191754,0.455183456,,,,,,,,,,,,,,,,,,,,,,,,,
360002,SAMARITAN HOSPITAL - PEOPLES HOSPITAL,   36,   36,   36,36020,4,RURAL,RURAL,N,   36,0.8657,0,,,YES,0.0141,1,0,0,60,23,0,0,0.17957,0.0442205,0,0.545,0.041,0,,,1166,1.351008154,1130.0971,1.362122041,135.51245,1.39503259,1.346140157,1126.1877,1.356962007,134.834,1.397003866,0.9717,0.0000,1,0.004227467,0.003466273,0.56211145,,,,,,,,,,,,,,,,,,,,,,,,,
360003,"UNIVERSITY HOSPITAL, INC",17140,17140,17140,36310,4,LURBAN,LURBAN,N,17140,0.9395,0,,,,,1,0.8861,1.1207,386,300,0.395570839,0.371989039,0.4911,0.2973075,0.104560756,0.307,0.025,0,,,6192,1.766256625,6017.71215,1.824340181,,,1.765837413,6002.46015,1.826376453,,,0.9259,0.0000,1,0.05991034,0.064560852,0.269281796,,,,,,,,,,,,,,,,,,,,,,,,,
360006,RIVERSIDE METHODIST HOSPITAL,18140,18140,18140,36250,4,LURBAN,LURBAN,N,18140,1.0105,0,,,,,1,0.1415,0.2045,734,501,0.074332928,0.059407617,0.15621,0.0290365,0.032138151,0.3,0.029,0,,,15554,1.859721247,15222.03875,1.893771827,,,1.855691089,15186.48905,1.891708094,,,0.9530,0.0000,1,0.014933183,0.021541134,0.470716055,,,,,,,,,,,,,,,,,,,,,,,,,
360008,SOUTHERN OHIO MEDICAL CENTER,   36,   36,   36,36740,4,RURAL,RURAL,W,26580,0.872,0,,,,,1,0.0427,0.0626,186,120,0.023056204,0.017822682,0.31657,0.15332025,0,0.361,0.032,7,,,5169,1.350507019,5053.3299,1.365735577,,,1.35074382,5043.06305,1.366528671,,,0.9411,0.0000,1,0.036842504,0.050168299,0.616919324,,,,,,,,,,,,,,,,,,,,,,,,,
360009,LIMA MEMORIAL HEALTH SYSTEM,30620,30620,30620,36010,4,OURBAN,OURBAN,N,30620,0.934,0,,,,,1,0,0,257,99,0,0,0.17167,0.0390855,0.035374477,0.362,0.032,0,,,3682,1.516651526,3633.2799,1.544078191,365.52615,1.449910719,1.514127577,3628.42355,1.54285698,365.025,1.447557476,0.9022,0.0000,1,0.034340798,0.040442946,0.610180615,,,,,,,,,,,,,,,,,,,,,,,,,
360010,UNION HOSPITAL,   36,   36,   36,36800,4,RURAL,RURAL,W,10420,0.8839,0,,,,,1,0,0,144,74,0,0,0.1938,0.05347,0,0.679,0.062,7,,,2893,1.289933492,2850.2659,1.303949948,763.0017,1.29251736,1.292801669,2844.6832,1.307443553,761.9648,1.296059885,0.9679,0.0000,1,0.005615841,0.008335324,0.554859163,,,,,,,,,,,,,,,,,,,,,,,,,
360011,MARION GENERAL HOSPITAL,   36,   36,   36,36520,4,RURAL,RURAL,W,18140,0.9837,0,,,,,1,0,0,155,87,0,0,0.25566,0.1030695,0,0.403,0.038,7,,,4012,1.350778282,3919.45675,1.362638833,123.7835,1.236864064,1.351139548,3911.17585,1.363464033,123.636,1.233046039,0.9411,0.0000,1,0.011036868,0.016778804,0.559937598,,,,,,,,,,,,,,,,,,,,,,,,,
360012,MOUNT CARMEL ST ANN'S HOSPITAL,18140,18140,18140,36250,4,LURBAN,LURBAN,N,18140,1.0105,0,,,,,1,0.0182,0.026,259,169,0.009897486,0.007364183,0.22448,0.077346,0.046506213,0.315,0.029,0,,,4149,1.403508973,4035.65315,1.432175006,,,1.400326914,4025.94845,1.429565148,,,0.9411,0.0000,1,0.012454209,0.016370159,0.314776781,,,,,,,,,,,,,,,,,,,,,,,,,
360013,WILSON MEMORIAL HOSPITAL,   36,   36,   36,36760,4,RURAL,RURAL,W,30620,0.934,0,,,,,1,0,0,61,33,0,0,0.19072,0.051468,0,0.53,0.033,0,,,1088,1.11323198,1068.34725,1.118390625,174.1171,1.167208892,1.115961908,1065.68525,1.121287132,173.82295,1.170692956,0.9022,0.0000,1,0.041001109,0.022408278,0.473843493,,,,,,,,,,,,,,,,,,,,,,,,,
360014,O'BLENESS MEMORIAL HOSPITAL,   36,   36,   36,36040,4,RURAL,RURAL,W,18140,0.9837,0,,,,,1,0.2019,0.4664,76,32,0.104388541,0.14067259,0.28773,0.12952725,0,0.518,0.036,15,6967.516957,6976.811548,1259,1.079794325,1226.0187,1.087110564,,,1.084398947,1223.20765,1.091953376,,,0.9530,0.0000,1,0.013672203,0.008545022,0.622622156,,,,,,,,,,,,,,,,,,,,,,,,,
360016,"JEWISH HOSPITAL, THE",17140,17140,17140,36310,4,LURBAN,LURBAN,N,17140,0.9395,0,,,,,1,0.2058,0.2801,209,154,0.106298012,0.082252178,0.09395,0,0.019207001,0.289,0.032,0,,,5500,1.567636574,5378.4843,1.585212145,,,1.567535419,5364.47915,1.585940145,,,0.9022,0.0000,1,0.045619017,0.076194115,0.521295721,,,,,,,,,,,,,,,,,,,,,,,,,
360017,GRANT MEDICAL CENTER,18140,18140,18140,36250,4,LURBAN,LURBAN,N,18140,1.0105,0,,,,,1,0.2212,0.3263,354,245,0.113802285,0.096454574,0.3661,0.1941825,0.076952453,0.295,0.022,0,,,6124,1.78261613,5983.39445,1.818662427,,,1.775139964,5972.33185,1.812416525,,,0.9138,0.0000,1,0.029790331,0.027985536,0.395189776,,,,,,,,,,,,,,,,,,,,,,,,,
360019,SUMMA  HEALTH SYSTEM BARBERTON HOSPITAL,10420,10420,10420,36780,4,OURBAN,OURBAN,W,17460,0.8934,0,,,,,1,0.1041,0.1568,146,92,0.055245407,0.045242546,0.22673,0.07920225,0.046983136,0.238,0.02,0,,,2743,1.298887939,2718.87225,1.310690448,,,1.300398748,2717.3882,1.311883266,,,0.9022,0.0000,1,0.01543665,0.018700511,0.500698014,,,,,,,,,,,,,,,,,,,,,,,,,
360020,SUMMA HEALTH SYSTEMS HOSPITALS,10420,10420,10420,36780,4,OURBAN,OURBAN,W,17460,0.8934,0,,,,,1,0.2885,0.3883,543,400,0.145953037,0.115807391,0.24607,0.09515775,0.051091528,0.241,0.024,0,,,11329,1.601876856,11184.81855,1.61900549,,,1.596154728,11168.06175,1.614470412,,,0.9240,0.0000,1,0.065822958,0.097525057,0.416343316,,,,,,,,,,,,,,,,,,,,,,,,,
360025,FIRELANDS REGIONAL MEDICAL CENTER,41780,41780,41780,36220,4,OURBAN,OURBAN,W,45780,0.9281,0,,,,,1,0.034,0.0523,148,94,0.018404793,0.014868513,0.12497,0,0.025629351,0.357,0.02,7,,,4504,1.453262368,4440.83775,1.472302398,,,1.452790117,4433.33765,1.473043339,,,0.9254,0.0000,1,0.018546383,0.006351375,0.657394515,,,,,,,,,,,,,,,,,,,,,,,,,
360026,GREENE MEMORIAL HOSPITAL,19380,19380,19380,36290,4,OURBAN,OURBAN,N,19380,0.922,0,,,,,1,0.0199,0.0704,146,41,0.010816584,0.02006554,0.19991,0.0574415,0.041312332,0.405,0.027,0,,,1523,1.389632563,1483.4859,1.406385752,,,1.393881943,1478.95955,1.4108348,,,0.9530,0.0000,1,0.01983007,0.012069657,0.600070597,,,,,,,,,,,,,,,,,,,,,,,,,
360027,AKRON GENERAL MEDICAL CENTER,10420,10420,10420,36780,4,OURBAN,OURBAN,W,17460,0.8934,0,,,,,1,0.2516,0.2896,401,293,0.128452303,0.085157481,0.17377,0.0404505,0.035814864,0.273,0.02,0,,,8913,1.496998826,8811.31645,1.513295075,,,1.494869702,8799.9294,1.512057915,,,0.9717,0.0000,1,0.024952878,0.021241195,0.430032547,,,,,,,,,,,,,,,,,,,,,,,,,
360029,WOOD COUNTY HOSPITAL,45780,45780,45780,36880,4,OURBAN,OURBAN,N,45780,0.9456,0,,,,,1,0,0,93,33,0,0,0.1615,0.032475,0,0.597,0.053,0,,,1239,1.147232299,1216.16455,1.169818967,258.2189,1.161460478,1.148999975,1214.06285,1.172650121,257.51785,1.168609351,0.9717,0.0000,1,0.018884606,0.022760737,0.454738599,,,,,,,,,,,,,,,,,,,,,,,,,
360032,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,   36,   36,   36,36050,4,RURAL,RURAL,N,   36,0.8516,0,,,,,1,0.0039,0.008,62,29,0.002129856,0.00226015,0.1424,0,0,0.647,0.052,14,5492.179721,5499.506229,1555,1.205416795,1500.26755,1.225094984,,,1.211187418,1495.2323,1.23133865,,,0.9259,0.0000,1,0.009348838,0.009262627,0.618066256,,,,,,,,,,,,,,,,,,,,,,,,,
360035,MOUNT CARMEL HEALTH,18140,18140,18140,36250,4,LURBAN,LURBAN,N,18140,1.0105,0,,,,,1,0.1113,0.1597,719,470,0.058949576,0.046098302,0.17001,0.0380065,0.035026495,0.295,0.025,0,,,12048,1.661910425,11849.8584,1.683494306,,,1.661186655,11830.65055,1.683589127,,,0.9530,0.0000,1,0.011759012,0.012162649,0.389473684,,,,,,,,,,,,,,,,,,,,,,,,,
360036,WOOSTER COMMUNITY HOSPITAL,   36,   36,   36,36860,4,RURAL,RURAL,W,31900,0.9073,0,,,,,1,0,0,109,52,0,0,0.19099,0.0516435,0,0.662,0.06,7,,,1971,1.221803607,1929.54055,1.232086403,2,0.99055,1.223370158,1926.2408,1.233796093,2,0.98145,0.9022,0.0000,1,0.005710262,0.008252018,0.479692479,,,,,,,,,,,,,,,,,,,,,,,,,
