Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 508 Labor Market Area if applicable,Special Exception Labor Market Area if applicable,Section 508 Provider,Section 505 wage adjustment_a,Section 505 wage adjustment_b,Section 505 eligible_a,Section 505 eligible_b,Section 401 hosptial,Post Reclass Wage Index_a,Post Reclass Wage Index_b,COLA,RESBED,SSA COUNTY CODE,HSP Rate,HSP_MDH,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area_a,POST RECLASS Labor Market Area_b,Puerto Rico Specific Post Reclass wage index_a,Puerto Rico Specific Post Reclass wage index_b,PTYPE,LUGAR,RECLASS1,RECLASS2,BILLS,CASETA23,TACMIV23,CMIV23,CASETA24,TACMIV24,CMIV24,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF_a,Post Reclass GAF_b,Puerto Rico Specific Post Reclass GAF_a,Puerto Rico Specific Post Reclass GAF_b,COLACP,DSHOPG,DSHCPG,OUT07F,COUT07F,MCR_PCT
330086,MOUNT VERNON HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.1949,33800,. ,0,0.2436,146,92,0.436,0.016,0.34431,35644,35644,0,0,0,,N,N,1973,1957.64,1.37718,1.38037,1958.31,1.38831,1.39052,2,LURBAN,LURBAN,0.09871,0.07116,1.21842,1.21842,0,0,1,0.17621,0.07221,0.03159,0.0043,0.50291
330088,EASTERN LONG ISLAND HOSPITAL,35004,35004,35004,,,,. ,. ,,,,1.2971,1.2971,1,0,33700,. ,0,0,62,47,0.387,0.03,0.46113,35004,35004,0,0,0,,N,N,1228,1212.07,1.00766,1.01167,1212.62,1.01336,1.01765,2,LURBAN,LURBAN,0,0,1.19499,1.19499,0,0,1,0.12,0,0.01242,0.00929,0.42701
330090,ARNOT OGDEN MEDICAL CENTER,21300,21300,21300,,,,. ,. ,,,,0.843,0.843,1,0,33070,. ,0,0,216,136,0.454,0.032,0.24229,21300,21300,0,0,0,,N,N,4115,4082.68,1.42545,1.42942,4085.87,1.42489,1.4282,2,OURBAN,OURBAN,0,0,0.88962,0.88962,0,0,1,0.09204,0.05029,0.03327,0.02081,0.52602
330091,ST JOSEPH HOSPITAL OF CHEEKTOWAGA NEW YORK,15380,15380,15380,,,,. ,. ,,,,0.9475,0.9475,1,0,33240,. ,0,0,127,92,0.32,0.018,0.07059,15380,15380,0,0,0,,N,N,2564,2528.17,1.33852,1.34749,2531.77,1.34671,1.35403,2,LURBAN,LURBAN,0,0,0.96374,0.96374,0,0,1,0,0.0144,0.00775,0.00158,0.50621
330094,COLUMBIA MEMORIAL HOSPITAL,33,33,,,,,. ,. ,,,,0.9195,0.9195,1,0,33200,. ,0,0,174,78,0.479,0.029,0.1869,28740,28740,0,0,7,LUGAR,W,W,2946,2896.26,1.25416,1.26686,2893.56,1.28264,1.30011,2,RURAL,RURAL,0,0,0.94415,0.94415,0,0,1,0.04898,0,0.02031,0.01056,0.62337
330096,JONES MEMORIAL HOSPITAL,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33010,3662.58,0,0,70,28,0.708,0.1,0.19615,33,33,0,0,16,,N,N,1344,1310.67,1.23118,1.23534,1311.22,1.24502,1.25009,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.055,0,0.00763,0.02285,0.61439
330100,NY EYE AND EAR INFIRMARY,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.3083,33420,. ,0,1.5,69,8,0.38,0.026,0.46705,35644,35644,0,0,0,,N,N,223,223,1.01572,1.01572,223,1.01388,1.01388,2,LURBAN,LURBAN,0.15177,0.52699,1.21842,1.21842,0,0,1,0.12,0,0.01992,0.01094,0.24623
330101,NEW YORK-PRESBYTERIAN HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.6585,33420,. ,0,0.794,1660,1464,0.334,0.043,0.48028,35644,35644,0,0,0,,N,N,26062,25742.74,1.89898,1.91173,25761.74,1.88973,1.90216,2,LURBAN,LURBAN,0.30016,0.25115,1.21842,1.21842,0,0,1,0.28838,0.10214,0.11716,0.22672,0.31672
330102,KENMORE MERCY HOSPITAL,15380,15380,15380,,,,. ,. ,,,,0.9475,0.9475,1,0,33240,. ,0,0,128,101,0.318,0.024,0.0805,15380,15380,0,0,0,,N,N,3235,3161.46,1.38756,1.39793,3169.36,1.40006,1.40957,2,LURBAN,LURBAN,0,0,0.96374,0.96374,0,0,1,0,0.01643,0.00986,0.00617,0.4913
330103,OLEAN GENERAL HOSPITAL,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0.0188,33040,. ,0,0.0363,172,89,0.459,0.044,0.18651,39,39,0,0,7,,W,W,3525,3482.2,1.07271,1.0765,3484.46,1.08044,1.08447,2,RURAL,RURAL,0.00999,0.01031,0.88962,0.88962,0,0,1,0.04873,0,0.01279,0.01498,0.65509
330104,NYACK HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0,33620,. ,0,0,277,205,0.219,0.011,0.31009,35644,35644,0,0,0,,N,N,4999,4903.64,1.34433,1.35361,4909.61,1.36742,1.3772,2,LURBAN,LURBAN,0,0,1.21842,1.21842,0,0,1,0.14797,0.06481,0.01512,0.00569,0.45828
330106,NORTH SHORE UNIVERSITY HOSPITAL,35004,35004,35004,ownwage,,YES,. ,. ,,,,1.4779,1.3113,1,0.4666,33400,. ,0,0.5166,765,758,0.313,0.032,0.14111,35004,35644,0,0,0,,N,W,17243,17045.41,1.72805,1.74076,17057.54,1.71507,1.72759,2,LURBAN,LURBAN,0.22145,0.15695,1.19499,1.20393,0,0,1,0,0.02899,0.07525,0.09817,0.4063
330107,PECONIC BAY MEDICAL CENTER,35004,35004,35004,,,,. ,. ,,,,1.2971,1.2971,1,0,33700,. ,0,0,154,74,0.236,0.013,0.17638,35004,35004,0,0,0,,N,N,2548,2506.72,1.28155,1.28625,2509.94,1.28982,1.29338,2,LURBAN,LURBAN,0,0,1.19499,1.19499,0,0,1,0.04215,0.03636,0.0142,0.00513,0.57362
330108,"ST JOSEPH'S HOSPITAL, INC",21300,21300,21300,,,,. ,. ,,,,0.843,0.843,1,0,33070,. ,0,0,159,87,0.418,0.044,0.22448,21300,21300,0,0,0,,N,N,2828,2804.96,1.12908,1.13456,2805.36,1.14648,1.15184,2,OURBAN,OURBAN,0,0,0.88962,0.88962,0,0,1,0.07735,0.04651,0.04373,0.05561,0.65287
330111,BERTRAND CHAFFEE HOSPITAL,15380,15380,15380,,,,. ,. ,,,,0.9475,0.9475,1,0,33240,. ,0,0,32,16,0.664,0.069,0.07365,15380,15380,0,0,0,,N,N,682,666.6,1.04805,1.0536,667.23,1.05701,1.06358,2,LURBAN,LURBAN,0,0,0.96374,0.96374,0,0,1,0,0,0.00016,0.00066,0.61201
330115,ONEIDA HEALTHCARE CENTER,45060,45060,45060,,,,. ,. ,,,,0.9776,0.9776,1,0,33360,. ,0,0,101,42,0.536,0.028,0.22413,45060,45060,0,0,0,,N,N,1495,1465.15,1.17256,1.18195,1466.1,1.18913,1.19849,2,OURBAN,OURBAN,0,0,0.98461,0.98461,0,0,1,0.07706,0.04643,0.01117,0.00491,0.57368
330119,LENOX HILL HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.3411,33420,. ,0,0.4091,570,435,0.179,0.019,0.23274,35644,35644,0,0,0,,N,N,9648,9561.26,1.74577,1.75551,9570.58,1.74088,1.75015,2,LURBAN,LURBAN,0.16661,0.12238,1.21842,1.21842,0,0,1,0.08416,0.04826,0.10325,0.13079,0.40174
330125,ROCHESTER GENERAL HOSPITAL,40380,40380,40380,,,,. ,. ,,,,0.9103,0.9103,1,0.2562,33370,. ,0,0.2745,436,389,0.5,0.034,0.20507,40380,40380,0,0,0,,N,N,8651,8460.94,1.73623,1.7609,8474.16,1.7163,1.74037,2,LURBAN,LURBAN,0.12775,0.08054,0.93767,0.93767,0,0,1,0.06133,0.0424,0.04345,0.02186,0.40108
330126,ORANGE REGIONAL MEDICAL CENTER,39100,39100,39100,35644,,YES,. ,0.056,,YES,,1.3134,1.1526,1,0,33540,. ,0,0,381,241,0.294,0.02,0.17781,39100,39100,0,0,0,,N,N,7918,7781.94,1.30243,1.30716,7787.45,1.30729,1.31229,2,OURBAN,OURBAN,0,0,1.06518,1.06518,0,0,1,0.04308,0.03666,0.03374,0.01811,0.56626
330127,JACOBI MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.7087,33020,. ,0,0.811,374,262,0.465,0.027,0.92801,35644,35644,0,0,0,,N,N,2856,2792.76,1.33678,1.34884,2794.8,1.35377,1.36484,2,LURBAN,LURBAN,0.31985,0.25717,1.21842,1.21842,0,0,1,0.65776,0.20674,0.04042,0.01974,0.19341
330128,CITY HOSPITAL CENTER AT ELMHURST,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.556,33590,. ,0,0.6142,340,275,0.365,0.05,0.91065,35644,35644,0,0,0,,N,N,2806,2756.45,1.28208,1.29134,2756.71,1.28252,1.29378,2,LURBAN,LURBAN,0.25884,0.18926,1.21842,1.21842,0,0,1,0.64344,0.2025,0.03816,0.08497,0.21988
330132,TLC HEALTH NETWORK,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33040,. ,0,0,104,48,0.49,0.035,0.5326,33,33,0,0,0,,N,N,1171,1145.7,1.08279,1.09572,1147.31,1.08467,1.09515,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.12,0,0.00206,0.0016,0.33444
330133,CABRINI MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.3062,33420,. ,0,0.5625,236,162,0.24,0.02,0.48838,35644,35644,0,0,0,,N,N,3200,3154.02,1.37966,1.38982,3157.34,1.3928,1.40127,2,LURBAN,LURBAN,0.15081,0.17203,1.21842,1.21842,0,0,1,0.29506,0.10395,0.03461,0.03061,0.49752
330135,BON SECOURS COMMUNITY HOSPITAL,39100,39100,39100,35644,,YES,. ,0.056,,YES,,1.3134,1.1526,1,0,33540,. ,0,0,121,60,0.247,0.011,0.27827,39100,39100,0,0,0,,N,N,1747,1720.26,1.18175,1.18596,1721.22,1.197,1.20059,2,OURBAN,OURBAN,0,0,1.06518,1.06518,0,0,1,0.12172,0.05797,0.06856,0.01471,0.53268
330136,MARY IMOGENE BASSETT HOSPITAL,33,33,33,,,,. ,. ,,,,0.9498,0.9498,1,0.3136,33570,7751.66,0,0.5891,160,92,0.465,0.039,0.13874,45060,45060,0,0,17,,W,W,4152,4074.77,1.47366,1.48744,4076.11,1.48623,1.49949,2,RURAL,RURAL,0.15418,0.18086,0.96534,0.96534,0,0,1,0,0,0.04049,0.03284,0.60562
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,45060,45060,45060,,,,. ,. ,,,,0.9776,0.9776,1,0.1373,33520,. ,0,0.1815,403,327,0.466,0.027,0.19632,45060,45060,0,0,0,,N,N,12391,12162.32,1.72466,1.73859,12184.5,1.71181,1.72551,2,OURBAN,OURBAN,0.0706,0.05255,0.98461,0.98461,0,0,1,0.05511,0.04056,0.03523,0.01332,0.59358
330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,35004,35004,35004,,,,. ,. ,,,,1.2971,1.2971,1,0,33700,. ,0,0,301,212,0.17,0.012,0.19689,35004,35004,0,0,0,,N,N,6405,6285.19,1.35198,1.35892,6283,1.36882,1.38048,2,LURBAN,LURBAN,0,0,1.19499,1.19499,0,0,1,0.05548,0.04068,0.0088,0.00405,0.55324
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33690,. ,0,0,66,15,0.591,0.042,0.22037,33,33,0,0,0,,N,N,898,873.34,1.03863,1.05242,874.75,1.05121,1.06131,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.07396,0,0.00163,0.00115,0.66203
330151,ST JAMES MERCY HOSPITAL,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33690,5470.54,0,0,139,46,0.44,0.072,0.43887,33,33,0,0,16,,N,N,1398,1344.92,1.13287,1.15803,1346.31,1.13897,1.16629,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.12,0,0.00525,0.01734,0.43665
330152,LONG ISLAND COLLEGE HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.5425,33331,. ,0,0.699,354,278,0.205,0.032,0.50933,35644,35644,0,0,0,,N,N,4556,4482.5,1.29027,1.30055,4483.81,1.3033,1.31478,2,LURBAN,LURBAN,0.25328,0.21806,1.21842,1.21842,0,0,1,0.31235,0.10865,0.01548,0.04019,0.30372
330153,ELLIS HOSPITAL,10580,10580,10580,,,,. ,. ,,,,0.8849,0.8849,1,0.0213,33650,. ,0,0.0261,220,149,0.244,0.019,0.08097,10580,10580,0,0,0,,N,N,5588,5500.22,1.71061,1.71765,5506.94,1.70272,1.71042,2,OURBAN,OURBAN,0.01132,0.00739,0.91967,0.91967,0,0,1,0,0.01653,0.04529,0.03059,0.58762
330157,SAMARITAN MEDICAL CENTER,33,33,33,,,,. ,. ,,,,0.9498,0.9498,1,0.0173,33330,. ,0,0.0263,173,106,0.574,0.039,0.24015,45060,45060,0,0,0,,W,W,2798,2743.82,1.35285,1.36145,2748.59,1.35599,1.36344,2,RURAL,RURAL,0.0092,0.00745,0.96534,0.96534,0,0,1,0.09027,0,0.11843,0.0756,0.58636
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0,33620,. ,0,0,351,175,0.185,0.02,0.25389,35644,35644,0,0,0,,N,N,4222,4162.97,1.55268,1.55865,4163.17,1.57046,1.57836,2,LURBAN,LURBAN,0,0,1.21842,1.21842,0,0,1,0.10161,0.05276,0.0563,0.07807,0.45216
330159,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,45060,45060,45060,,,,. ,. ,,,,0.9776,0.9776,1,0.0397,33520,. ,0,0.0534,260,95,0.517,0.036,0.12926,45060,45060,0,0,0,,N,N,4166,4044.98,1.39129,1.40424,4056.62,1.40009,1.41007,2,OURBAN,OURBAN,0.02098,0.01518,0.98461,0.98461,0,0,1,0,0.02652,0.02805,0.01575,0.6133
330160,STATEN ISLAND UNIVERSITY HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.3639,33610,. ,0,0.5439,557,468,0.418,0.03009,0.42816,35644,35644,0,0,0,,N,N,8599,8416.54,1.59151,1.61001,8418.82,1.62271,1.64369,2,LURBAN,LURBAN,0.17679,0.16589,1.21842,1.21842,0,0,1,0.24538,0.09057,0.05882,0.03622,0.28878
330162,NORTHERN WESTCHESTER HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0,33800,. ,0,0,218,99,0.452,0.041,0.07662,35644,35644,0,0,0,,N,N,2963,2899.66,1.29398,1.30744,2903.31,1.30329,1.315,2,LURBAN,LURBAN,0,0,1.21842,1.21842,0,0,1,0,0.01564,0.01595,0.01441,0.45109
330163,LOCKPORT MEMORIAL HOSPITAL,15380,15380,15380,,,,. ,. ,,,,0.9475,0.9475,1,0,33500,. ,0,0,134,71,0.596,0.046,0.29322,15380,15380,0,0,0,,N,N,1583,1566.02,1.16325,1.16844,1566.85,1.17254,1.17775,2,LURBAN,LURBAN,0,0,0.96374,0.96374,0,0,1,0.13406,0.06118,0.02695,0.01933,0.43936
330164,HIGHLAND HOSPITAL,40380,40380,40380,,,,. ,. ,,,,0.9103,0.9103,1,0.2684,33370,. ,0,0.3426,224,168,0.49,0.03009,0.27423,40380,40380,0,0,0,,N,N,3788,3673.86,1.45803,1.46204,3682.81,1.47937,1.4819,2,LURBAN,LURBAN,0.13343,0.10151,0.93767,0.93767,0,0,1,0.11839,0.0571,0.05393,0.02548,0.3678
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",33,27460,33,,,,. ,. ,,,,0.843,0.843,1,0,33060,. ,0,0,32,8,0.663,0.065,0.18219,27460,27460,0,0,0,,N,N,341,326.38,1.03811,1.04453,326.68,1.04834,1.05665,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.04592,0,0,0,0.40925
330167,WINTHROP-UNIVERSITY HOSPITAL,35004,35004,35004,,,,0.0137,. ,YES,,,1.3108,1.3113,1,0.4733,33400,. ,0,0.4898,501,488,0.304,0.018,0.10342,35004,35644,0,0,0,,N,W,10507,10389.03,1.72337,1.73609,10398.55,1.71702,1.72927,2,LURBAN,LURBAN,0.2243,0.14823,1.19499,1.20393,0,0,1,0,0.02116,0.06268,0.0236,0.4481
330169,BETH ISRAEL MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.3473,33420,. ,0,0.3887,994,723,0.159,0.015,0.59753,35644,35644,0,0,0,,N,N,13513,13357.79,1.41096,1.4275,13364.34,1.42645,1.44261,2,LURBAN,LURBAN,0.16939,0.11593,1.21842,1.21842,0,0,1,0.38511,0.12862,0.0095,0.01181,0.39127
330171,,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.1518,33800,. ,0,0.2039,112,64,0.499,0.039,0.29419,35644,35644,0,0,0,,N,N,344,338.02,1.20423,1.20543,337.96,1.19986,1.20417,2,LURBAN,LURBAN,0.07776,0.05923,1.21842,1.21842,0,0,1,0.13486,0.06138,0.05508,0.04108,0.45894
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33210,4749,0,0,108,46,0.598,0.057,0.22232,33,33,0,0,16,,N,N,2103,2071.43,1.12865,1.13731,2073.58,1.13744,1.14537,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.07556,0,0.02264,0.02606,0.65401
330177,EDWARD JOHN NOBLE HOSPITAL OF GOUVERNEUR,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33630,4764.72,0,0,47,10,0.731,0.038,0.29746,33,33,0,0,16,,N,N,618,605.08,0.96428,0.99342,605.81,0.96683,0.99122,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.12,0,0.00799,0.00381,0.59332
330180,SAMARITAN HOSPITAL,10580,10580,10580,,,,. ,. ,,,,0.8849,0.8849,1,0,33600,. ,0,0,175,83,0.376,0.023,0.17579,10580,10580,0,0,0,,N,N,2732,2695.28,1.21992,1.2273,2698.26,1.23468,1.24085,2,OURBAN,OURBAN,0,0,0.91967,0.91967,0,0,1,0.04176,0.03624,0.02328,0.01003,0.53393
330181,GLEN COVE HOSPITAL,35004,35004,35004,,,,0.0137,. ,YES,,,1.3108,1.3113,1,0.0975,33400,. ,0,0.1352,189,132,0.403,0.024,0.07262,35004,35644,0,0,0,,N,W,4147,4089.99,1.29659,1.30089,4095.48,1.31207,1.31584,2,LURBAN,LURBAN,0.05069,0.03889,1.19499,1.20393,0,0,1,0,0.01481,0.03882,0.01222,0.58201
330182,"ST FRANCIS HOSPITAL, ROSLYN",35004,35004,35004,,,,. ,. ,,,,1.3134,1.3113,1,0.0181,33400,. ,0,0.0169,279,299,0.329,0.023,0.05039,35644,35644,0,0,0,,W,W,10334,10224.23,2.27151,2.28878,10231.56,2.22782,2.24571,2,LURBAN,LURBAN,0.00962,0.00478,1.20525,1.20393,0,0,1,0,0.01026,0.02948,0.01376,0.66938
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.2277,33800,. ,0,0.3415,253,136,0.521,0.035,0.42967,35644,35644,0,0,0,,N,N,3628,3534.07,1.4405,1.45077,3534.45,1.46461,1.48021,2,LURBAN,LURBAN,0.11435,0.10117,1.21842,1.21842,0,0,1,0.24663,0.09091,0.02483,0.01293,0.43744
330185,JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON,35004,35004,35004,,,,. ,. ,,,,1.2971,1.2971,1,0,33700,. ,0,0,211,187,0.319,0.02,0.05644,35004,35004,0,0,0,,N,N,5407,5341.64,1.22386,1.22875,5346.01,1.23413,1.23809,2,LURBAN,LURBAN,0,0,1.19499,1.19499,0,0,1,0,0.01149,0.05183,0.0256,0.58909
330188,MOUNT ST MARY'S HOSPITAL AND HEALTH CENTER,15380,15380,15380,,,,. ,. ,,,,0.9475,0.9475,1,0,33500,. ,0,0,175,103,0.404,0.031,0.24054,15380,15380,0,0,0,,N,N,2583,2537.82,1.25246,1.2568,2538.78,1.25668,1.261,2,LURBAN,LURBAN,0,0,0.96374,0.96374,0,0,1,0.0906,0.04992,0.01139,0.00724,0.4473
330189,ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS,10580,10580,10580,,,,. ,. ,,,,0.8849,0.8849,1,0.1084,33000,. ,0,1.5,20,0,0.613,0.061,0.06345,10580,10580,0,0,0,,N,N,10,9.65,0.9165,0.94203,9.63,0.93052,0.95819,2,OURBAN,OURBAN,0.05618,0.52699,0.91967,0.91967,0,0,1,0,0,0.19364,0.18653,0.1374
330191,GLENS FALLS HOSPITAL,24020,24020,24020,,,,. ,. ,,,,0.8849,0.8849,1,0,33750,. ,0,0,363,176,0.463,0.025,0.19525,10580,10580,0,0,0,,W,W,5567,5479.14,1.28465,1.28908,5484.41,1.29779,1.3024,2,OURBAN,OURBAN,0,0,0.91967,0.91967,0,0,1,0.05441,0.04033,0.06924,0.02905,0.53773
330193,FLUSHING HOSPITAL MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.4436,33590,. ,0,0.499,274,206,0.439,0.041,0.57173,35644,35644,0,0,0,,N,N,3579,3538.74,1.29382,1.29754,3537.55,1.34278,1.34959,2,LURBAN,LURBAN,0.21162,0.15121,1.21842,1.21842,0,0,1,0.36383,0.12274,0.01896,0.02247,0.40529
330194,MAIMONIDES MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.6172,33331,. ,0,0.6922,569,491,0.37811,0.03009,0.6511,35644,35644,0,0,0,,N,N,10389,10177.93,1.82855,1.83974,10179.75,1.84482,1.85818,2,LURBAN,LURBAN,0.2837,0.21572,1.21842,1.21842,0,0,1,0.42931,0.14093,0.19762,0.17677,0.38062
330195,LONG ISLAND JEWISH MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.7867,33590,. ,0,0.8124,578,566,0.313,0.025,0.31156,35644,35644,0,0,0,,N,N,9226,9111.43,1.7268,1.73667,9118.11,1.71932,1.72895,2,LURBAN,LURBAN,0.34976,0.25767,1.21842,1.21842,0,0,1,0.14919,0.06512,0.07247,0.05952,0.31854
330196,CONEY ISLAND HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.4231,33331,. ,0,0.5205,278,197,0.342,0.02,0.86793,35644,35644,0,0,0,,N,N,5171,4975.13,1.37255,1.38322,4985.45,1.35836,1.36755,2,LURBAN,LURBAN,0.20277,0.15822,1.21842,1.21842,0,0,1,0.60819,0.19215,0.0045,0.00223,0.41938
330197,CANTON-POTSDAM HOSPITAL,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33630,4743.79,0,0,94,52,0.657,0.063,0.52928,33,33,0,0,16,,N,N,1353,1327.88,1.05096,1.05456,1328.99,1.05851,1.06156,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.12,0,0.01659,0.02017,0.33685
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,35004,35004,35004,,,,0.0137,. ,YES,,,1.3108,1.3113,1,0.0716,33400,. ,0,0.0985,350,280,0.237,0.014,0.13701,35004,35644,0,0,0,,N,W,7500,7432.15,1.37942,1.38393,7434.51,1.39887,1.40364,2,LURBAN,LURBAN,0.03749,0.02819,1.19499,1.20393,0,0,1,0,0.02813,0.02817,0.0098,0.61307
330199,METROPOLITAN HOSPITAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.6399,33420,. ,0,0.8589,221,160,0.566,0.04,1.08185,35644,35644,0,0,0,,N,N,1654,1644.89,1.14458,1.14496,1644.63,1.14979,1.15213,2,LURBAN,LURBAN,0.29278,0.27428,1.21842,1.21842,0,0,1,0.78468,0.24492,0.11856,0.09131,0.19903
330201,KINGSBROOK JEWISH MEDICAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.2896,33331,. ,0,0.3795,191,155,0.283,0.015,0.49907,35644,35644,0,0,0,,N,N,3079,3035.18,1.63839,1.6716,3031.28,1.72379,1.76003,2,LURBAN,LURBAN,0.14322,0.11304,1.21842,1.21842,0,0,1,0.30388,0.10634,0.01466,0.00463,0.48332
330202,KINGS COUNTY HOSPITAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.6862,33331,. ,0,0.9334,411,307,0.53,0.055,0.9608,35644,35644,0,0,0,,N,N,2345,2321.07,1.28208,1.29199,2322.05,1.28913,1.29746,2,LURBAN,LURBAN,0.31107,0.30135,1.21842,1.21842,0,0,1,0.68481,0.21478,0.07581,0.12001,0.14801
330203,CROUSE HOSPITAL,45060,45060,45060,,,,. ,. ,,,,0.9776,0.9776,1,0.1154,33520,. ,0,0.1856,482,270,0.472,0.031,0.34248,45060,45060,0,0,0,,N,N,6467,6366.2,1.43671,1.44091,6374.57,1.43562,1.43978,2,OURBAN,OURBAN,0.0597,0.05377,0.98461,0.98461,0,0,1,0.1747,0.07181,0.06473,0.03789,0.37072
330204,BELLEVUE HOSPITAL CENTER,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0.7656,33420,. ,0,0.9922,527,358,0.448,0.03,0.89239,35644,35644,0,0,0,,N,N,3204,3179.49,1.31947,1.32908,3180.76,1.33061,1.33895,2,LURBAN,LURBAN,0.34175,0.32313,1.21842,1.21842,0,0,1,0.62837,0.19807,0.04663,0.03036,0.17778
330205,ST ANTHONY COMMUNITY HOSPITAL,39100,39100,39100,35644,,YES,. ,0.056,,YES,,1.3134,1.1526,1,0,33540,. ,0,0,73,36,0.244,0.013,0.05844,39100,39100,0,0,0,,N,N,1198,1176.06,1.29949,1.30051,1176.93,1.30424,1.30551,2,OURBAN,OURBAN,0,0,1.06518,1.06518,0,0,1,0,0,0.06342,0.01655,0.58879
330208,ST JOHN'S RIVERSIDE HOSPITAL,35644,35644,35644,,,,. ,. ,,,,1.3344,1.3344,1,0,33800,. ,0,0,379,272,0.412,0.027,0.51223,35644,35644,0,0,0,,N,N,4600,4555.37,1.18641,1.18836,4555.07,1.20045,1.20442,2,LURBAN,LURBAN,0,0,1.21842,1.21842,0,0,1,0.31474,0.1093,0.017,0.00987,0.35586
330211,CLAXTON-HEPBURN MEDICAL CENTER,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33630,4195.16,0,0,87,46,0.667,0.032,0.21778,33,33,0,0,16,,N,N,1971,1943.58,1.11431,1.12308,1944.97,1.12399,1.13278,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.07182,0,0.00587,0.00118,0.66521
330213,LEWIS COUNTY GENERAL HOSPITAL,33,33,33,,,,. ,. ,,,,0.843,0.843,1,0,33340,5521.54,0,0,54,16,0.656,0.04,0.20503,33,33,0,0,16,,N,N,900,881.24,1.07617,1.08098,882.11,1.08089,1.0851,2,RURAL,RURAL,0,0,0.88962,0.88962,0,0,1,0.0613,0,0.00616,0.00134,0.59572
